Performance Profiler Log
Started: 20260413_152453
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,CU_ManagerUpdate_ms,CU_Eviction_ms,CU_SyncLoad_ms,CU_SyncWorldgen_ms,CU_SyncMesh_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms,ChunksEvicted,ChunksSyncGen,ChunksSyncLoaded,DesiredCount,ResidentCount
StartGraphics: preset=high display=borderless grid=9 render_distance=4 far_lod=0 experimental_far=0 render_scale=100 anisotropy=16 aa=1 smooth=1 shadow=3 water=1 black_walls=0 vsync=1 fog=0 experimental_runtime_opt=1 window=3840x2400 fullscreen=3840x2400 overlays[F6=0 F7=0 F8=0] pause_view=5
1406,15.622,15.586,0.036,10.415,0.004,0.003,0.000,0.000,0.000,0.000,0.713,0.865,0.009,0.045,0.001,0.002,0.002,0.004,3.527,0,0,0,400,400
1407,17.182,17.154,0.028,12.786,0.003,0.003,0.000,0.000,0.000,0.000,0.697,0.865,0.007,0.034,0.001,0.002,0.001,0.002,2.756,0,0,0,400,400
1408,16.419,16.391,0.028,11.951,0.003,0.003,0.000,0.000,0.000,0.000,0.687,0.864,0.008,0.028,0.001,0.002,0.001,0.002,2.845,0,0,0,400,400
1409,16.224,16.197,0.027,11.800,0.004,0.003,0.000,0.000,0.000,0.000,0.687,0.871,0.008,0.028,0.001,0.002,0.001,0.002,2.795,0,0,0,400,400
1410,16.010,15.983,0.027,10.903,0.003,0.003,0.000,0.000,0.000,0.000,0.687,0.864,0.007,0.027,0.001,0.002,0.001,0.002,3.485,0,0,0,400,400
1411,16.669,16.633,0.035,12.170,0.004,0.003,0.000,0.000,0.000,0.000,0.685,0.866,0.008,0.043,0.001,0.002,0.001,0.004,2.849,0,0,0,400,400
1412,16.869,16.842,0.027,12.446,0.003,0.003,0.000,0.000,0.000,0.000,0.690,0.864,0.008,0.027,0.001,0.002,0.001,0.002,2.799,0,0,0,400,400
1413,16.624,16.596,0.028,12.106,0.003,0.003,0.000,0.000,0.000,0.000,0.703,0.879,0.008,0.038,0.001,0.002,0.001,0.002,2.853,0,0,0,400,400
1414,15.961,15.933,0.028,11.470,0.003,0.003,0.000,0.000,0.000,0.000,0.679,0.882,0.008,0.028,0.010,0.002,0.001,0.002,2.850,0,0,0,400,400
1415,16.431,16.413,0.018,12.269,0.002,0.002,0.000,0.000,0.000,0.000,0.676,0.874,0.005,0.015,0.000,0.001,0.001,0.001,2.569,0,0,0,400,400
1416,16.887,16.868,0.019,12.708,0.002,0.002,0.000,0.000,0.000,0.000,0.691,0.859,0.005,0.016,0.000,0.001,0.001,0.001,2.583,0,0,0,400,400
1417,16.285,16.267,0.018,12.137,0.002,0.002,0.000,0.000,0.000,0.000,0.672,0.858,0.005,0.015,0.000,0.001,0.001,0.002,2.576,0,0,0,400,400
1418,16.932,16.904,0.029,12.516,0.004,0.004,0.000,0.000,0.000,0.000,0.685,0.867,0.008,0.028,0.001,0.002,0.001,0.002,2.791,0,0,0,400,400
1419,16.100,16.072,0.028,11.039,0.003,0.003,0.000,0.000,0.000,0.000,0.682,0.885,0.008,0.026,0.001,0.002,0.001,0.002,3.424,0,0,0,400,400
1420,18.608,18.579,0.029,14.121,0.004,0.003,0.000,0.000,0.000,0.000,0.697,0.860,0.008,0.029,0.001,0.002,0.001,0.002,2.854,0,0,0,400,400
1421,14.617,14.578,0.039,9.771,0.004,0.004,0.000,0.000,0.000,0.000,0.700,0.874,0.009,0.069,0.001,0.003,0.005,0.035,3.106,0,0,0,400,400
1422,16.028,15.999,0.028,11.598,0.003,0.003,0.000,0.000,0.000,0.000,0.688,0.869,0.008,0.030,0.001,0.002,0.001,0.002,2.798,0,0,0,400,400
1423,16.733,16.713,0.020,12.489,0.002,0.002,0.000,0.000,0.000,0.000,0.673,0.848,0.005,0.016,0.001,0.001,0.001,0.002,2.675,0,0,0,400,400
1424,16.223,16.183,0.040,11.557,0.002,0.002,0.000,0.000,0.000,0.000,0.654,0.830,0.005,0.014,0.000,0.001,0.001,0.001,3.117,0,0,0,400,400
1425,16.381,16.363,0.018,12.264,0.002,0.001,0.000,0.000,0.000,0.000,0.669,0.823,0.005,0.014,0.000,0.001,0.001,0.002,2.583,0,0,0,400,400
1426,16.359,16.343,0.016,12.415,0.002,0.001,0.000,0.000,0.000,0.000,0.649,0.831,0.004,0.012,0.000,0.001,0.000,0.001,2.428,0,0,0,400,400
1427,16.982,16.966,0.016,13.031,0.002,0.001,0.000,0.000,0.000,0.000,0.648,0.826,0.005,0.014,0.000,0.001,0.001,0.001,2.439,0,0,0,400,400
1428,16.221,16.199,0.023,12.037,0.003,0.003,0.000,0.000,0.000,0.000,0.667,0.837,0.007,0.021,0.001,0.001,0.001,0.001,2.623,0,0,0,400,400
1429,15.968,15.938,0.030,11.507,0.002,0.002,0.000,0.000,0.000,0.000,0.679,0.824,0.006,0.039,0.001,0.001,0.001,0.004,2.874,0,0,0,400,400
1430,17.590,17.572,0.017,13.517,0.002,0.002,0.000,0.000,0.000,0.000,0.639,0.827,0.005,0.013,0.000,0.001,0.001,0.001,2.568,0,0,0,400,400
1431,14.503,14.476,0.027,10.221,0.004,0.003,0.000,0.000,0.000,0.000,0.654,0.831,0.007,0.040,0.001,0.002,0.001,0.002,2.713,0,0,0,400,400
1432,17.298,17.282,0.016,13.177,0.002,0.001,0.000,0.000,0.000,0.000,0.653,0.840,0.005,0.012,0.000,0.001,0.000,0.002,2.592,0,0,0,400,400
1433,16.556,16.531,0.025,11.397,0.002,0.002,0.000,0.000,0.000,0.000,0.652,0.842,0.005,0.035,0.001,0.001,0.001,0.003,3.592,0,0,0,400,400
1434,17.385,17.360,0.026,13.179,0.002,0.001,0.000,0.000,0.000,0.000,0.645,0.830,0.005,0.036,0.001,0.001,0.001,0.004,2.657,0,0,0,400,400
1435,16.623,16.606,0.017,12.608,0.002,0.002,0.000,0.000,0.000,0.000,0.660,0.850,0.005,0.013,0.000,0.000,0.000,0.001,2.466,0,0,0,400,400
1436,15.667,15.637,0.031,11.170,0.002,0.001,0.000,0.000,0.000,0.000,0.657,0.830,0.005,0.032,0.001,0.002,0.001,0.003,2.934,0,0,0,400,400
1437,17.590,17.558,0.032,12.095,0.002,0.002,0.000,0.000,0.000,0.000,0.672,0.845,0.006,0.043,0.001,0.002,0.002,0.004,3.887,0,0,0,400,400
1438,15.283,15.248,0.035,10.611,0.003,0.003,0.000,0.000,0.000,0.000,0.681,0.855,0.008,0.044,0.001,0.003,0.001,0.004,3.036,0,0,0,400,400
1439,16.182,16.154,0.027,11.822,0.004,0.003,0.000,0.000,0.000,0.000,0.688,0.848,0.008,0.029,0.001,0.002,0.001,0.002,2.752,0,0,0,400,400
1440,17.061,17.045,0.016,12.283,0.002,0.001,0.000,0.000,0.000,0.000,0.676,0.899,0.005,0.012,0.000,0.001,0.000,0.001,3.166,0,0,0,400,400
1441,16.955,16.933,0.022,12.612,0.003,0.003,0.000,0.000,0.000,0.000,0.703,0.860,0.006,0.022,0.001,0.001,0.001,0.002,2.723,0,0,0,400,400
1442,15.845,15.821,0.024,11.443,0.003,0.003,0.000,0.000,0.000,0.000,0.676,0.852,0.006,0.022,0.001,0.002,0.001,0.002,2.814,0,0,0,400,400
1443,17.946,17.928,0.018,13.161,0.002,0.002,0.000,0.000,0.000,0.000,0.700,0.850,0.005,0.012,0.000,0.001,0.000,0.002,3.195,0,0,0,400,400
1444,15.582,15.546,0.036,10.574,0.004,0.003,0.000,0.000,0.000,0.000,0.686,0.856,0.008,0.050,0.001,0.002,0.002,0.004,3.360,0,0,0,400,400
1445,17.047,17.021,0.026,12.776,0.002,0.001,0.000,0.000,0.000,0.000,0.669,0.850,0.005,0.035,0.001,0.001,0.001,0.004,2.678,0,0,0,400,400
1446,16.797,16.762,0.034,11.819,0.004,0.003,0.000,0.000,0.000,0.000,0.684,0.858,0.008,0.044,0.001,0.002,0.001,0.004,3.337,0,0,0,400,400
1447,16.506,16.478,0.029,11.964,0.004,0.003,0.000,0.000,0.000,0.000,0.696,0.860,0.007,0.028,0.001,0.002,0.001,0.002,2.913,0,0,0,400,400
1448,16.350,16.323,0.027,11.848,0.003,0.003,0.000,0.000,0.000,0.000,0.686,0.859,0.008,0.028,0.001,0.002,0.001,0.002,2.885,0,0,0,400,400
1449,16.673,16.638,0.035,12.052,0.003,0.003,0.000,0.000,0.000,0.000,0.681,0.865,0.007,0.043,0.001,0.002,0.001,0.004,2.978,0,0,0,400,400
1450,17.315,17.280,0.035,12.418,0.003,0.003,0.000,0.000,0.000,0.000,0.685,0.867,0.007,0.044,0.001,0.002,0.001,0.004,3.248,0,0,0,400,400
1451,15.831,15.802,0.028,11.311,0.003,0.003,0.000,0.000,0.000,0.000,0.688,0.895,0.008,0.030,0.001,0.002,0.001,0.002,2.862,0,0,0,400,400
1452,16.174,16.146,0.028,10.614,0.004,0.003,0.000,0.000,0.000,0.000,0.702,0.887,0.008,0.028,0.001,0.002,0.001,0.002,3.897,0,0,0,400,400
1453,16.353,16.333,0.020,12.127,0.002,0.002,0.000,0.000,0.000,0.000,0.672,0.866,0.005,0.015,0.001,0.001,0.001,0.002,2.642,0,0,0,400,400
1454,16.564,16.541,0.023,12.259,0.003,0.003,0.000,0.000,0.000,0.000,0.682,0.865,0.006,0.021,0.000,0.001,0.001,0.002,2.700,0,0,0,400,400
1455,17.520,17.491,0.030,12.877,0.002,0.002,0.000,0.000,0.000,0.000,0.667,0.851,0.005,0.039,0.001,0.004,0.002,0.004,3.038,0,0,0,400,400
1456,16.160,16.132,0.028,11.670,0.004,0.003,0.000,0.000,0.000,0.000,0.680,0.852,0.008,0.029,0.001,0.002,0.001,0.002,2.885,0,0,0,400,400
1457,17.733,17.705,0.028,13.273,0.004,0.003,0.000,0.000,0.000,0.000,0.689,0.857,0.011,0.028,0.001,0.002,0.001,0.003,2.837,0,0,0,400,400
1458,15.508,15.471,0.037,10.921,0.003,0.003,0.000,0.000,0.000,0.000,0.684,0.864,0.008,0.049,0.001,0.002,0.002,0.004,2.933,0,0,0,400,400
1459,17.785,17.758,0.028,13.303,0.003,0.003,0.000,0.000,0.000,0.000,0.691,0.867,0.007,0.027,0.001,0.002,0.001,0.002,2.854,0,0,0,400,400
1460,15.533,15.496,0.037,10.386,0.004,0.003,0.000,0.000,0.000,0.000,0.701,0.862,0.008,0.105,0.002,0.003,0.003,0.004,3.419,0,0,0,400,400
1461,17.554,17.517,0.038,13.037,0.004,0.003,0.000,0.000,0.000,0.000,0.683,0.868,0.007,0.048,0.001,0.002,0.001,0.004,2.861,0,0,0,400,400
1462,15.400,15.374,0.027,10.945,0.004,0.003,0.000,0.000,0.000,0.000,0.695,0.868,0.008,0.027,0.001,0.002,0.001,0.002,2.822,0,0,0,400,400
1463,17.278,17.249,0.028,12.646,0.002,0.002,0.000,0.000,0.000,0.000,0.679,0.871,0.006,0.037,0.001,0.002,0.001,0.004,3.001,0,0,0,400,400
1464,17.236,17.218,0.017,13.137,0.002,0.001,0.000,0.000,0.000,0.000,0.676,0.858,0.005,0.012,0.000,0.000,0.001,0.001,2.525,0,0,0,400,400
1465,15.520,15.482,0.039,10.340,0.004,0.003,0.000,0.000,0.000,0.000,0.707,0.871,0.008,0.101,0.003,0.004,0.004,0.004,3.436,0,0,0,400,400
1466,17.192,17.166,0.026,12.698,0.002,0.002,0.000,0.000,0.000,0.000,0.686,0.881,0.005,0.035,0.001,0.001,0.001,0.003,2.853,0,0,0,400,400
1467,15.950,15.917,0.032,11.064,0.003,0.003,0.000,0.000,0.000,0.000,0.703,0.875,0.006,0.044,0.001,0.002,0.002,0.004,3.214,0,0,0,400,400
1468,16.557,16.536,0.021,12.385,0.002,0.002,0.000,0.000,0.000,0.000,0.689,0.863,0.005,0.017,0.000,0.001,0.001,0.002,2.572,0,0,0,400,400
1469,17.559,17.536,0.024,13.223,0.002,0.002,0.000,0.000,0.000,0.000,0.666,0.859,0.005,0.029,0.001,0.001,0.001,0.003,2.747,0,0,0,400,400
1470,16.264,16.229,0.035,11.597,0.004,0.004,0.000,0.000,0.000,0.000,0.684,0.889,0.008,0.044,0.001,0.003,0.001,0.003,2.995,0,0,0,400,400
1471,17.298,17.269,0.028,12.872,0.003,0.003,0.000,0.000,0.000,0.000,0.683,0.883,0.008,0.029,0.001,0.002,0.001,0.002,2.786,0,0,0,400,400
1472,15.701,15.673,0.029,10.255,0.004,0.003,0.000,0.000,0.000,0.000,0.701,0.869,0.008,0.030,0.001,0.002,0.001,0.002,3.801,0,0,0,400,400
1473,16.492,16.458,0.034,11.726,0.003,0.003,0.000,0.000,0.000,0.000,0.688,0.872,0.007,0.044,0.001,0.002,0.001,0.004,3.109,0,0,0,400,400
1474,16.856,16.828,0.027,11.408,0.003,0.003,0.000,0.000,0.000,0.000,0.685,0.880,0.014,0.028,0.001,0.002,0.001,0.002,3.805,0,0,0,400,400
1475,15.981,15.951,0.030,11.666,0.004,0.003,0.000,0.000,0.000,0.000,0.681,0.865,0.008,0.029,0.001,0.002,0.001,0.002,2.694,0,0,0,400,400
1476,17.707,17.679,0.029,12.265,0.003,0.003,0.000,0.000,0.000,0.000,0.688,0.880,0.007,0.027,0.001,0.002,0.001,0.002,3.803,0,0,0,400,400
1477,16.078,16.044,0.035,11.636,0.003,0.003,0.000,0.000,0.000,0.000,0.689,0.870,0.008,0.045,0.001,0.002,0.001,0.004,2.784,0,0,0,400,400
1478,16.592,16.563,0.029,12.179,0.003,0.003,0.000,0.000,0.000,0.000,0.686,0.860,0.008,0.029,0.001,0.002,0.001,0.002,2.793,0,0,0,400,400
1479,14.200,14.160,0.039,9.349,0.003,0.003,0.000,0.000,0.000,0.000,0.696,0.861,0.008,0.051,0.001,0.002,0.002,0.005,3.183,0,0,0,400,400
1480,17.588,17.566,0.022,13.268,0.003,0.003,0.000,0.000,0.000,0.000,0.686,0.867,0.006,0.018,0.001,0.001,0.001,0.002,2.714,0,0,0,400,400
1481,15.753,15.730,0.023,11.558,0.002,0.001,0.000,0.000,0.000,0.000,0.672,0.860,0.005,0.017,0.001,0.001,0.001,0.002,2.611,0,0,0,400,400
1482,18.862,18.844,0.018,14.684,0.002,0.001,0.000,0.000,0.000,0.000,0.684,0.860,0.005,0.013,0.000,0.001,0.000,0.001,2.594,0,0,0,400,400
1483,16.695,16.663,0.032,12.419,0.002,0.002,0.000,0.000,0.000,0.000,0.691,0.866,0.006,0.022,0.001,0.001,0.001,0.002,2.653,0,0,0,400,400
1484,17.115,17.087,0.029,12.074,0.004,0.003,0.000,0.000,0.000,0.000,0.684,0.870,0.008,0.034,0.001,0.002,0.001,0.002,3.408,0,0,0,400,400
1485,17.743,17.716,0.027,13.266,0.003,0.003,0.000,0.000,0.000,0.000,0.691,0.863,0.008,0.027,0.001,0.002,0.001,0.002,2.854,0,0,0,400,400
1486,16.673,16.645,0.028,12.278,0.003,0.003,0.000,0.000,0.000,0.000,0.683,0.863,0.008,0.027,0.001,0.002,0.001,0.002,2.776,0,0,0,400,400
1487,17.057,17.030,0.027,12.672,0.003,0.003,0.000,0.000,0.000,0.000,0.685,0.873,0.008,0.026,0.001,0.002,0.001,0.002,2.759,0,0,0,400,400
1488,17.595,17.566,0.028,12.258,0.004,0.003,0.000,0.000,0.000,0.000,0.695,0.871,0.007,0.029,0.001,0.002,0.001,0.002,3.697,0,0,0,400,400
1489,17.784,17.757,0.027,13.375,0.003,0.003,0.000,0.000,0.000,0.000,0.687,0.872,0.008,0.028,0.001,0.002,0.001,0.002,2.779,0,0,0,400,400
1490,16.944,16.915,0.028,12.416,0.003,0.003,0.000,0.000,0.000,0.000,0.693,0.864,0.008,0.028,0.001,0.002,0.001,0.002,2.898,0,0,0,400,400
1491,17.478,17.450,0.027,13.044,0.004,0.003,0.000,0.000,0.000,0.000,0.694,0.862,0.008,0.028,0.001,0.002,0.001,0.002,2.807,0,0,0,400,400
1492,15.512,15.484,0.028,11.038,0.004,0.003,0.000,0.000,0.000,0.000,0.702,0.868,0.008,0.028,0.001,0.002,0.001,0.002,2.832,0,0,0,400,400
1493,17.720,17.695,0.024,13.319,0.003,0.003,0.000,0.000,0.000,0.000,0.686,0.871,0.008,0.025,0.001,0.001,0.001,0.002,2.778,0,0,0,400,400
1494,17.520,17.498,0.022,13.220,0.002,0.002,0.000,0.000,0.000,0.000,0.679,0.879,0.006,0.019,0.001,0.001,0.001,0.002,2.690,0,0,0,400,400
1495,17.439,17.411,0.028,12.892,0.002,0.002,0.000,0.000,0.000,0.000,0.678,0.859,0.005,0.038,0.001,0.001,0.001,0.004,2.929,0,0,0,400,400
1496,17.097,17.078,0.019,12.973,0.002,0.001,0.000,0.000,0.000,0.000,0.665,0.868,0.005,0.015,0.001,0.001,0.001,0.002,2.546,0,0,0,400,400
1497,18.398,18.370,0.028,13.907,0.004,0.003,0.000,0.000,0.000,0.000,0.698,0.916,0.008,0.027,0.001,0.002,0.001,0.002,2.805,0,0,0,400,400
1498,15.596,15.568,0.028,11.075,0.003,0.003,0.000,0.000,0.000,0.000,0.709,0.867,0.008,0.028,0.001,0.002,0.001,0.002,2.873,0,0,0,400,400
1499,16.415,16.395,0.020,12.035,0.002,0.002,0.000,0.000,0.000,0.000,0.685,0.871,0.005,0.015,0.000,0.001,0.001,0.001,2.780,0,0,0,400,400
1500,18.023,18.004,0.019,13.760,0.002,0.002,0.000,0.000,0.000,0.000,0.693,0.867,0.005,0.015,0.000,0.001,0.001,0.001,2.661,0,0,0,400,400
1501,17.433,17.405,0.028,12.996,0.003,0.003,0.000,0.000,0.000,0.000,0.724,0.859,0.008,0.028,0.001,0.003,0.002,0.002,2.778,0,0,0,400,400
1502,16.764,16.737,0.027,12.118,0.005,0.004,0.000,0.000,0.000,0.000,0.705,0.887,0.008,0.028,0.001,0.002,0.001,0.002,2.980,0,0,0,400,400
1503,15.348,15.319,0.029,10.844,0.009,0.009,0.000,0.000,0.000,0.000,0.687,0.866,0.008,0.028,0.001,0.002,0.001,0.002,2.872,0,0,0,400,400
1504,17.113,17.076,0.038,11.906,0.009,0.008,0.000,0.000,0.000,0.000,0.730,0.874,0.008,0.052,0.001,0.002,0.002,0.004,3.489,0,0,0,400,400
1505,16.125,16.088,0.037,11.626,0.003,0.003,0.000,0.000,0.000,0.000,0.708,0.868,0.008,0.049,0.001,0.002,0.002,0.004,2.816,0,0,0,400,400
1506,15.240,15.212,0.027,10.764,0.004,0.003,0.000,0.000,0.000,0.000,0.733,0.880,0.016,0.027,0.001,0.001,0.001,0.002,2.784,0,0,0,400,400
1507,18.913,18.893,0.019,14.715,0.002,0.002,0.000,0.000,0.000,0.000,0.673,0.858,0.005,0.015,0.001,0.001,0.001,0.002,2.622,0,0,0,400,400
1508,16.798,16.770,0.028,12.265,0.010,0.010,0.000,0.000,0.000,0.000,0.694,0.880,0.008,0.027,0.001,0.002,0.001,0.002,2.880,0,0,0,400,400
1509,17.269,17.241,0.029,12.752,0.004,0.003,0.000,0.000,0.000,0.000,0.697,0.859,0.008,0.027,0.001,0.002,0.001,0.002,2.889,0,0,0,400,400
1510,15.672,15.644,0.028,11.102,0.004,0.004,0.000,0.000,0.000,0.000,0.714,0.867,0.008,0.028,0.001,0.002,0.001,0.002,2.916,0,0,0,400,400
1511,17.033,17.005,0.028,12.478,0.012,0.011,0.000,0.000,0.000,0.000,0.722,0.862,0.009,0.027,0.001,0.002,0.001,0.002,2.890,0,0,0,400,400
1512,17.789,17.761,0.028,13.172,0.004,0.004,0.000,0.000,0.000,0.000,0.700,0.865,0.008,0.028,0.001,0.002,0.001,0.002,2.979,0,0,0,400,400
1513,15.583,15.555,0.028,11.054,0.004,0.003,0.000,0.000,0.000,0.000,0.700,0.865,0.010,0.028,0.001,0.001,0.001,0.002,2.891,0,0,0,400,400
1514,18.540,18.512,0.027,13.973,0.004,0.003,0.000,0.000,0.000,0.000,0.692,0.865,0.009,0.028,0.001,0.002,0.001,0.002,2.937,0,0,0,400,400
1515,18.035,17.992,0.043,12.068,0.004,0.004,0.000,0.000,0.000,0.000,0.694,0.876,0.008,0.084,0.002,0.005,0.005,0.004,4.242,0,0,0,400,400
1516,28.846,28.809,0.038,23.564,0.004,0.004,0.000,0.000,0.000,0.000,0.690,0.871,0.008,0.049,0.002,0.003,0.002,0.004,3.612,0,0,0,400,400
1517,6.734,6.706,0.028,2.274,0.003,0.003,0.000,0.000,0.000,0.000,0.739,0.867,0.008,0.027,0.001,0.002,0.001,0.002,2.783,0,0,0,400,400
1518,13.468,13.440,0.028,8.787,0.003,0.002,0.000,0.000,0.000,0.000,0.688,0.897,0.006,0.036,0.001,0.001,0.001,0.003,3.018,0,0,0,400,400
1519,15.623,15.602,0.021,11.303,0.002,0.002,0.000,0.000,0.000,0.000,0.672,0.909,0.005,0.018,0.000,0.001,0.001,0.002,2.689,0,0,0,400,400
1520,18.830,18.807,0.023,14.653,0.002,0.002,0.000,0.000,0.000,0.000,0.667,0.872,0.005,0.018,0.000,0.002,0.001,0.002,2.587,0,0,0,400,400
1521,16.327,16.284,0.043,11.369,0.005,0.004,0.000,0.000,0.000,0.000,0.699,0.878,0.008,0.065,0.001,0.004,0.009,0.004,3.240,0,0,0,400,400
1522,15.915,15.898,0.018,11.754,0.002,0.002,0.000,0.000,0.000,0.000,0.665,0.857,0.005,0.015,0.000,0.001,0.001,0.002,2.598,0,0,0,400,400
1523,17.072,17.040,0.032,11.801,0.004,0.004,0.000,0.000,0.000,0.000,0.694,0.872,0.008,0.040,0.001,0.002,0.002,0.003,3.614,0,0,0,400,400
1524,15.883,15.855,0.029,11.304,0.004,0.004,0.000,0.000,0.000,0.000,0.710,0.854,0.008,0.035,0.001,0.002,0.001,0.002,2.933,0,0,0,400,400
1525,15.489,15.456,0.033,10.156,0.007,0.006,0.000,0.000,0.000,0.000,1.216,0.858,0.008,0.032,0.001,0.002,0.001,0.003,3.173,0,0,0,400,400
1526,18.449,18.416,0.033,12.573,0.004,0.003,0.000,0.000,0.000,0.000,0.685,0.858,0.008,0.066,0.003,0.006,0.002,0.008,4.205,0,0,0,400,400
1527,16.002,15.960,0.042,11.254,0.005,0.005,0.000,0.000,0.000,0.000,0.690,0.864,0.008,0.058,0.001,0.004,0.005,0.004,3.066,0,0,0,400,400
1528,16.314,16.285,0.029,11.783,0.005,0.004,0.000,0.000,0.000,0.000,0.678,0.839,0.009,0.030,0.001,0.002,0.001,0.002,2.937,0,0,0,400,400
1529,16.254,16.220,0.034,11.846,0.004,0.004,0.000,0.000,0.000,0.000,0.679,0.830,0.008,0.030,0.001,0.002,0.001,0.002,2.818,0,0,0,400,400
1530,15.380,15.350,0.031,11.023,0.004,0.004,0.000,0.000,0.000,0.000,0.666,0.832,0.007,0.031,0.001,0.002,0.001,0.002,2.781,0,0,0,400,400
1531,16.005,15.981,0.024,11.322,0.003,0.003,0.000,0.000,0.000,0.000,0.662,0.826,0.006,0.022,0.001,0.001,0.001,0.002,3.135,0,0,0,400,400
1532,17.148,17.127,0.021,12.361,0.003,0.002,0.000,0.000,0.000,0.000,0.646,0.821,0.005,0.026,0.000,0.001,0.001,0.002,3.262,0,0,0,400,400
1533,19.311,19.283,0.029,14.955,0.004,0.003,0.000,0.000,0.000,0.000,0.658,0.823,0.008,0.028,0.001,0.003,0.001,0.003,2.800,0,0,0,400,400
1534,14.463,14.419,0.045,8.766,0.005,0.004,0.000,0.000,0.000,0.000,0.682,0.862,0.009,0.052,0.001,0.002,0.003,0.005,4.033,0,0,0,400,400
1535,16.619,16.583,0.037,11.171,0.004,0.003,0.000,0.000,0.000,0.000,0.668,0.832,0.008,0.051,0.001,0.003,0.002,0.004,3.840,0,0,0,400,400
1536,16.575,16.542,0.033,10.736,0.004,0.003,0.000,0.000,0.000,0.000,0.664,0.830,0.008,0.051,0.001,0.003,0.002,0.002,4.242,0,0,0,400,400
1537,19.132,19.059,0.073,9.919,0.008,0.007,0.000,0.000,0.000,0.000,1.452,1.600,0.044,0.033,0.001,0.002,0.001,0.003,5.995,0,0,0,400,400
1538,31.581,31.553,0.028,27.257,0.003,0.003,0.000,0.000,0.000,0.000,0.658,0.846,0.007,0.030,0.001,0.002,0.001,0.002,2.747,0,0,0,400,400
1539,16.129,16.099,0.030,11.697,0.004,0.004,0.000,0.000,0.000,0.000,0.679,0.836,0.008,0.040,0.001,0.002,0.001,0.003,2.828,0,0,0,400,400
1540,16.260,16.223,0.037,11.111,0.004,0.004,0.000,0.000,0.000,0.000,0.664,0.825,0.008,0.051,0.002,0.003,0.002,0.004,3.550,0,0,0,400,400
1541,15.760,15.723,0.037,9.819,0.004,0.004,0.000,0.000,0.000,0.000,0.669,0.830,0.013,0.049,0.001,0.003,0.002,0.004,4.330,0,0,0,400,400
1542,17.636,17.582,0.053,13.132,0.006,0.005,0.000,0.000,0.000,0.000,0.688,0.828,0.009,0.065,0.001,0.006,0.002,0.005,2.840,0,0,0,400,400
1543,14.479,14.446,0.033,10.102,0.004,0.004,0.000,0.000,0.000,0.000,0.654,0.870,0.007,0.036,0.001,0.002,0.002,0.002,2.764,0,0,0,400,400
1544,28.411,28.384,0.027,23.381,0.003,0.002,0.000,0.000,0.000,0.000,0.661,1.674,0.006,0.019,0.003,0.004,0.001,0.002,2.631,0,0,0,400,400
1545,6.237,6.216,0.021,2.059,0.002,0.002,0.000,0.000,0.000,0.000,0.655,0.826,0.005,0.020,0.001,0.002,0.001,0.002,2.643,0,0,0,400,400
1546,16.355,16.338,0.016,12.258,0.002,0.001,0.000,0.000,0.000,0.000,0.687,0.840,0.005,0.012,0.000,0.001,0.001,0.001,2.531,0,0,0,400,400
1547,15.609,15.573,0.036,10.569,0.004,0.004,0.000,0.000,0.000,0.000,0.661,0.824,0.007,0.052,0.001,0.003,0.002,0.004,3.447,0,0,0,400,400
1548,18.566,18.526,0.040,14.133,0.004,0.003,0.000,0.000,0.000,0.000,0.693,0.837,0.007,0.037,0.001,0.004,0.002,0.002,2.805,0,0,0,400,400
1549,13.168,13.129,0.040,8.074,0.004,0.004,0.000,0.000,0.000,0.000,0.669,0.853,0.008,0.057,0.001,0.003,0.004,0.004,3.451,0,0,0,400,400
1550,16.265,16.238,0.027,11.850,0.004,0.004,0.000,0.000,0.000,0.000,0.683,0.842,0.009,0.033,0.001,0.002,0.001,0.002,2.812,0,0,0,400,400
1551,15.649,15.633,0.016,11.426,0.002,0.001,0.000,0.000,0.000,0.000,0.672,0.889,0.005,0.012,0.000,0.001,0.000,0.001,2.626,0,0,0,400,400
1552,17.320,17.303,0.016,13.375,0.002,0.001,0.000,0.000,0.000,0.000,0.643,0.832,0.005,0.015,0.000,0.001,0.001,0.002,2.429,0,0,0,400,400
1553,18.066,18.050,0.016,14.017,0.002,0.002,0.000,0.000,0.000,0.000,0.641,0.836,0.005,0.012,0.000,0.001,0.001,0.001,2.534,0,0,0,400,400
1554,16.573,16.526,0.047,10.841,0.005,0.004,0.000,0.000,0.000,0.000,0.661,0.852,0.009,0.068,0.001,0.006,0.004,0.006,4.073,0,0,0,400,400
1555,16.915,16.858,0.056,11.797,0.005,0.004,0.000,0.000,0.000,0.000,0.676,0.838,0.008,0.090,0.001,0.004,0.004,0.005,3.431,0,0,0,400,400
1556,14.620,14.580,0.040,10.280,0.004,0.004,0.000,0.000,0.000,0.000,0.659,0.834,0.008,0.052,0.002,0.002,0.002,0.005,2.733,0,0,0,400,400
1557,15.634,15.613,0.021,11.047,0.003,0.002,0.000,0.000,0.000,0.000,0.655,0.825,0.005,0.016,0.001,0.001,0.001,0.002,3.058,0,0,0,400,400
