Performance Profiler Log
Started: 20260413_010315
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,CU_ManagerUpdate_ms,CU_Eviction_ms,CU_SyncLoad_ms,CU_SyncWorldgen_ms,CU_SyncMesh_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms,ChunksEvicted,ChunksSyncGen,ChunksSyncLoaded,DesiredCount,ResidentCount
368,16.004,13.397,2.607,13.288,0.001,0.001,0.000,0.000,0.000,0.000,0.021,0.012,0.006,0.033,0.001,0.001,0.001,0.003,0.030,0,0,0,81,81
369,16.350,13.629,2.721,13.549,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.011,0.005,0.012,0.001,0.001,0.001,0.001,0.026,0,0,0,81,81
370,16.989,14.356,2.633,14.274,0.001,0.000,0.000,0.000,0.000,0.000,0.017,0.011,0.005,0.015,0.001,0.001,0.001,0.002,0.028,0,0,0,81,81
371,16.683,13.728,2.955,13.618,0.001,0.001,0.000,0.000,0.000,0.000,0.025,0.012,0.006,0.017,0.001,0.001,0.001,0.002,0.042,0,0,0,81,81
372,16.251,13.524,2.727,13.421,0.001,0.001,0.000,0.000,0.000,0.000,0.025,0.012,0.007,0.018,0.001,0.001,0.001,0.002,0.034,0,0,0,81,81
373,16.036,12.714,3.322,12.620,0.001,0.001,0.000,0.000,0.000,0.000,0.024,0.012,0.006,0.014,0.001,0.001,0.001,0.002,0.033,0,0,0,81,81
374,16.605,13.954,2.651,13.882,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.011,0.005,0.012,0.000,0.001,0.000,0.001,0.025,0,0,0,81,81
375,16.845,13.851,2.995,13.781,0.001,0.000,0.000,0.000,0.000,0.000,0.016,0.011,0.004,0.011,0.000,0.001,0.000,0.001,0.024,0,0,0,81,81
376,16.218,13.558,2.661,13.487,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.011,0.004,0.011,0.000,0.001,0.001,0.001,0.025,0,0,0,81,81
377,17.345,14.769,2.576,14.701,0.001,0.000,0.000,0.000,0.000,0.000,0.016,0.011,0.004,0.010,0.000,0.001,0.001,0.001,0.023,0,0,0,81,81
378,16.245,13.614,2.631,13.515,0.001,0.001,0.000,0.000,0.000,0.000,0.025,0.012,0.007,0.016,0.001,0.001,0.001,0.002,0.034,0,0,0,81,81
379,16.149,13.466,2.682,13.364,0.001,0.001,0.000,0.000,0.000,0.000,0.033,0.015,0.007,0.013,0.000,0.001,0.001,0.002,0.029,0,0,0,81,81
380,16.726,14.151,2.574,14.069,0.001,0.000,0.000,0.000,0.000,0.000,0.021,0.011,0.004,0.011,0.000,0.001,0.000,0.001,0.032,0,0,0,81,81
381,17.640,15.141,2.499,15.069,0.001,0.000,0.000,0.000,0.000,0.000,0.015,0.011,0.004,0.014,0.000,0.001,0.000,0.002,0.023,0,0,0,81,81
382,16.102,12.475,3.627,12.370,0.001,0.001,0.000,0.000,0.000,0.000,0.025,0.012,0.007,0.016,0.001,0.001,0.001,0.002,0.039,0,0,0,81,81
383,16.058,13.346,2.712,13.248,0.001,0.001,0.000,0.000,0.000,0.000,0.024,0.012,0.006,0.018,0.001,0.001,0.001,0.002,0.032,0,0,0,81,81
384,17.086,14.521,2.565,14.445,0.001,0.001,0.000,0.000,0.000,0.000,0.017,0.011,0.005,0.012,0.001,0.001,0.001,0.001,0.027,0,0,0,81,81
385,17.387,14.489,2.898,14.383,0.001,0.001,0.000,0.000,0.000,0.000,0.025,0.012,0.007,0.019,0.001,0.001,0.001,0.002,0.037,0,0,0,81,81
386,17.388,14.357,3.031,14.235,0.001,0.001,0.000,0.000,0.000,0.000,0.025,0.012,0.007,0.034,0.001,0.002,0.002,0.004,0.035,0,0,0,81,81
387,14.910,11.151,3.760,10.986,0.001,0.001,0.000,0.000,0.000,0.000,0.037,0.019,0.009,0.028,0.001,0.002,0.002,0.003,0.063,0,0,0,81,81
388,16.998,13.628,3.370,13.472,0.001,0.001,0.000,0.000,0.000,0.000,0.037,0.018,0.010,0.020,0.001,0.002,0.002,0.002,0.065,0,0,0,81,81
389,16.136,12.721,3.415,12.586,0.001,0.001,0.000,0.000,0.000,0.000,0.027,0.012,0.007,0.036,0.002,0.002,0.002,0.004,0.041,0,0,0,81,81
390,16.680,13.019,3.660,12.917,0.001,0.001,0.000,0.000,0.000,0.000,0.023,0.012,0.007,0.018,0.001,0.001,0.001,0.004,0.034,0,0,0,81,81
391,15.357,12.510,2.848,12.388,0.001,0.001,0.000,0.000,0.000,0.000,0.024,0.011,0.007,0.035,0.001,0.002,0.001,0.004,0.035,0,0,0,81,81
392,17.301,14.602,2.699,14.510,0.001,0.000,0.000,0.000,0.000,0.000,0.026,0.017,0.007,0.011,0.001,0.000,0.001,0.002,0.027,0,0,0,81,81
393,16.340,13.436,2.905,13.319,0.001,0.001,0.000,0.000,0.000,0.000,0.022,0.012,0.007,0.033,0.001,0.001,0.001,0.004,0.035,0,0,0,81,81
394,73.721,118.357,0.000,22.627,48.064,0.020,47.386,0.004,0.000,0.000,0.174,0.020,0.008,0.017,0.001,0.001,0.001,0.002,0.032,33,0,0,81,48
395,23.620,19.325,4.296,19.144,0.002,0.001,0.000,0.000,0.000,0.000,0.046,0.017,0.006,0.038,0.001,0.002,0.003,0.003,0.061,0,0,0,81,48
396,5.626,1.609,4.017,1.381,0.002,0.001,0.000,0.000,0.000,0.000,0.043,0.016,0.005,0.068,0.004,0.008,0.010,0.009,0.062,0,0,0,81,48
397,5.174,0.953,4.222,0.789,0.002,0.001,0.000,0.000,0.000,0.000,0.048,0.018,0.005,0.030,0.001,0.001,0.003,0.003,0.051,0,0,0,81,48
398,7.303,3.360,3.943,3.249,0.001,0.000,0.000,0.000,0.000,0.000,0.035,0.017,0.003,0.016,0.000,0.000,0.001,0.002,0.036,0,0,0,81,48
399,16.691,11.198,5.492,11.001,0.002,0.001,0.000,0.000,0.000,0.000,0.057,0.025,0.006,0.029,0.001,0.002,0.002,0.003,0.070,0,0,0,81,48
400,16.633,11.095,5.537,10.894,0.002,0.001,0.000,0.000,0.000,0.000,0.058,0.024,0.005,0.029,0.001,0.002,0.002,0.003,0.074,0,0,0,81,48
401,17.398,12.468,4.931,12.265,0.002,0.001,0.000,0.000,0.000,0.000,0.058,0.024,0.006,0.030,0.001,0.002,0.003,0.004,0.073,0,0,0,81,48
402,16.872,12.010,4.862,11.873,0.001,0.001,0.000,0.000,0.000,0.000,0.042,0.017,0.005,0.019,0.001,0.001,0.001,0.002,0.049,0,0,0,81,48
403,16.452,10.805,5.647,10.553,0.001,0.001,0.000,0.000,0.000,0.000,0.046,0.018,0.005,0.025,0.001,0.001,0.002,0.002,0.149,0,0,0,81,48
404,16.194,11.908,4.286,11.655,0.002,0.001,0.000,0.000,0.000,0.000,0.138,0.018,0.006,0.026,0.001,0.001,0.003,0.003,0.054,0,0,0,81,48
405,16.228,7.506,8.722,7.058,0.002,0.001,0.000,0.000,0.000,0.000,0.143,0.018,0.006,0.144,0.001,0.002,0.071,0.003,0.058,0,0,0,81,48
406,17.062,11.641,5.422,11.422,0.002,0.002,0.000,0.000,0.000,0.000,0.060,0.025,0.006,0.029,0.001,0.002,0.003,0.003,0.087,0,0,0,81,48
407,16.284,10.600,5.684,10.380,0.002,0.001,0.000,0.000,0.000,0.000,0.061,0.024,0.007,0.026,0.001,0.002,0.002,0.003,0.090,0,0,0,81,48
408,16.508,10.407,6.101,10.173,0.002,0.001,0.000,0.000,0.000,0.000,0.063,0.025,0.007,0.031,0.001,0.002,0.003,0.003,0.097,0,0,0,81,48
409,16.536,10.671,5.865,10.447,0.002,0.002,0.000,0.000,0.000,0.000,0.064,0.024,0.006,0.029,0.001,0.002,0.002,0.003,0.088,0,0,0,81,48
410,16.341,11.475,4.867,11.279,0.001,0.001,0.000,0.000,0.000,0.000,0.057,0.024,0.006,0.029,0.001,0.002,0.002,0.003,0.069,0,0,0,81,48
411,16.766,11.898,4.869,11.704,0.002,0.001,0.000,0.000,0.000,0.000,0.057,0.024,0.006,0.029,0.001,0.002,0.002,0.003,0.068,0,0,0,81,48
412,16.520,11.657,4.863,11.468,0.001,0.001,0.000,0.000,0.000,0.000,0.057,0.024,0.005,0.028,0.001,0.002,0.002,0.003,0.066,0,0,0,81,48
413,16.527,11.552,4.974,11.357,0.002,0.001,0.000,0.000,0.000,0.000,0.058,0.024,0.006,0.029,0.001,0.002,0.002,0.003,0.068,0,0,0,81,48
414,16.775,12.137,4.637,11.984,0.001,0.001,0.000,0.000,0.000,0.000,0.043,0.016,0.005,0.028,0.001,0.002,0.002,0.003,0.051,0,0,0,81,48
415,16.782,11.848,4.934,11.644,0.002,0.001,0.000,0.000,0.000,0.000,0.059,0.024,0.006,0.028,0.001,0.002,0.002,0.003,0.075,0,0,0,81,48
416,16.413,11.510,4.903,11.319,0.002,0.001,0.000,0.000,0.000,0.000,0.056,0.024,0.005,0.029,0.001,0.002,0.002,0.003,0.065,0,0,0,81,48
417,17.041,12.160,4.881,11.967,0.001,0.001,0.000,0.000,0.000,0.000,0.058,0.024,0.006,0.029,0.001,0.002,0.002,0.003,0.065,0,0,0,81,48
418,16.195,11.300,4.895,11.102,0.002,0.001,0.000,0.000,0.000,0.000,0.057,0.024,0.006,0.029,0.001,0.002,0.002,0.003,0.070,0,0,0,81,48
419,16.891,12.018,4.872,11.834,0.002,0.001,0.000,0.000,0.000,0.000,0.056,0.023,0.005,0.028,0.001,0.002,0.002,0.004,0.061,0,0,0,81,48
420,16.327,11.449,4.877,10.970,0.003,0.002,0.000,0.000,0.000,0.000,0.062,0.027,0.006,0.035,0.001,0.002,0.003,0.003,0.336,0,0,0,81,48
421,16.630,12.934,3.696,12.808,0.001,0.000,0.000,0.000,0.000,0.000,0.037,0.017,0.003,0.021,0.001,0.002,0.001,0.003,0.040,0,0,0,81,48
422,16.404,11.524,4.881,11.324,0.001,0.001,0.000,0.000,0.000,0.000,0.058,0.024,0.005,0.031,0.001,0.002,0.002,0.003,0.070,0,0,0,81,48
423,16.693,11.780,4.913,11.580,0.002,0.001,0.000,0.000,0.000,0.000,0.058,0.024,0.006,0.030,0.001,0.002,0.003,0.004,0.072,0,0,0,81,48
424,14.986,10.138,4.848,9.941,0.002,0.001,0.000,0.000,0.000,0.000,0.056,0.024,0.005,0.035,0.001,0.002,0.003,0.003,0.064,0,0,0,81,48
425,16.763,11.908,4.854,11.696,0.001,0.001,0.000,0.000,0.000,0.000,0.059,0.024,0.007,0.028,0.001,0.002,0.003,0.003,0.084,0,0,0,81,48
426,16.240,11.343,4.897,11.150,0.001,0.001,0.000,0.000,0.000,0.000,0.057,0.024,0.006,0.030,0.001,0.002,0.002,0.003,0.066,0,0,0,81,48
427,16.572,11.697,4.875,11.503,0.001,0.001,0.000,0.000,0.000,0.000,0.058,0.024,0.005,0.028,0.001,0.002,0.002,0.004,0.067,0,0,0,81,48
428,16.581,11.676,4.905,11.473,0.002,0.001,0.000,0.000,0.000,0.000,0.057,0.024,0.006,0.030,0.001,0.002,0.002,0.004,0.075,0,0,0,81,48
429,16.773,11.889,4.884,11.689,0.002,0.001,0.000,0.000,0.000,0.000,0.059,0.024,0.005,0.028,0.001,0.002,0.003,0.003,0.071,0,0,0,81,48
430,16.450,11.624,4.826,11.424,0.002,0.001,0.000,0.000,0.000,0.000,0.058,0.024,0.006,0.032,0.001,0.002,0.003,0.003,0.069,0,0,0,81,48
431,16.534,11.713,4.821,11.509,0.001,0.001,0.000,0.000,0.000,0.000,0.060,0.024,0.006,0.030,0.001,0.002,0.002,0.003,0.073,0,0,0,81,48
432,16.769,11.711,5.058,11.513,0.001,0.001,0.000,0.000,0.000,0.000,0.059,0.024,0.006,0.030,0.001,0.002,0.002,0.003,0.067,0,0,0,81,48
433,16.557,11.167,5.390,10.794,0.002,0.002,0.000,0.000,0.000,0.000,0.214,0.027,0.008,0.031,0.001,0.002,0.002,0.003,0.080,0,0,0,81,48
434,16.532,11.394,5.137,11.190,0.002,0.001,0.000,0.000,0.000,0.000,0.060,0.025,0.006,0.031,0.001,0.002,0.002,0.004,0.071,0,0,0,81,48
435,16.687,11.509,5.178,11.300,0.002,0.001,0.000,0.000,0.000,0.000,0.060,0.024,0.006,0.030,0.001,0.002,0.003,0.003,0.076,0,0,0,81,48
436,16.286,11.018,5.268,10.789,0.002,0.001,0.000,0.000,0.000,0.000,0.060,0.024,0.007,0.036,0.001,0.002,0.003,0.003,0.090,0,0,0,81,48
437,16.419,11.265,5.154,11.062,0.001,0.001,0.000,0.000,0.000,0.000,0.058,0.024,0.006,0.033,0.001,0.002,0.002,0.003,0.072,0,0,0,81,48
438,16.616,11.456,5.160,11.253,0.002,0.001,0.000,0.000,0.000,0.000,0.059,0.024,0.007,0.030,0.001,0.002,0.002,0.003,0.072,0,0,0,81,48
439,7534.923,22435.579,0.000,1.289,7483.892,0.042,60.491,7422.697,897.477,6525.172,0.202,44.200,0.008,0.028,0.001,0.002,0.002,0.003,0.072,27,9,0,81,30
440,44.058,38.899,5.159,13.525,0.002,0.002,0.000,0.000,0.000,0.000,0.061,24.961,0.004,0.032,0.029,0.002,0.004,0.003,0.274,0,0,0,81,31
441,80.473,74.928,5.545,1.344,0.002,0.001,0.000,0.000,0.000,0.000,0.060,73.391,0.004,0.034,0.021,0.002,0.004,0.003,0.061,0,0,0,81,32
442,43.289,39.126,4.163,1.268,0.001,0.001,0.000,0.000,0.000,0.000,0.054,37.691,0.006,0.032,0.002,0.003,0.003,0.009,0.056,0,0,0,81,33
443,30.755,26.817,3.939,1.296,0.001,0.001,0.000,0.000,0.000,0.000,0.059,25.355,0.005,0.027,0.021,0.002,0.001,0.003,0.046,0,0,0,81,34
444,27.831,24.201,3.630,1.144,0.001,0.001,0.000,0.000,0.000,0.000,0.054,22.833,0.005,0.059,0.030,0.005,0.007,0.008,0.053,0,0,0,81,36
445,73.490,69.598,3.893,1.647,0.001,0.001,0.000,0.000,0.000,0.000,0.053,67.791,0.003,0.024,0.021,0.006,0.002,0.004,0.044,0,0,0,81,37
446,73.372,67.882,5.490,1.632,0.002,0.001,0.000,0.000,0.000,0.000,0.076,66.005,0.006,0.044,0.032,0.004,0.002,0.004,0.074,0,0,0,81,38
447,96.034,90.824,5.210,1.337,0.002,0.001,0.000,0.000,0.000,0.000,0.072,89.254,0.007,0.040,0.022,0.002,0.004,0.016,0.067,0,0,0,81,39
448,72.984,68.400,4.584,1.466,0.001,0.001,0.000,0.000,0.000,0.000,0.060,66.694,0.005,0.074,0.035,0.002,0.006,0.007,0.050,0,0,0,81,40
449,13.775,9.701,4.074,1.289,0.002,0.001,0.000,0.000,0.000,0.000,0.072,8.203,0.006,0.037,0.020,0.002,0.002,0.002,0.065,0,0,0,81,41
450,53.715,49.778,3.937,1.298,0.003,0.002,0.000,0.000,0.000,0.000,0.071,48.294,0.005,0.020,0.015,0.002,0.001,0.003,0.065,0,0,0,81,41
451,8.104,8.011,0.093,0.859,0.002,0.001,0.000,0.000,0.000,0.000,0.083,6.875,0.007,0.043,0.049,0.003,0.006,0.004,0.080,0,0,0,81,42
452,0.604,0.551,0.052,0.392,0.001,0.001,0.000,0.000,0.000,0.000,0.054,0.017,0.004,0.019,0.015,0.002,0.001,0.003,0.042,0,0,0,81,42
453,10.652,10.630,0.023,10.518,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.016,0.002,0.014,0.009,0.001,0.001,0.002,0.032,0,0,0,81,42
454,16.633,16.569,0.064,16.356,0.001,0.001,0.000,0.000,0.000,0.000,0.065,0.024,0.006,0.026,0.018,0.002,0.002,0.003,0.065,0,0,0,81,42
455,16.682,16.617,0.065,16.395,0.001,0.001,0.000,0.000,0.000,0.000,0.067,0.024,0.006,0.027,0.020,0.002,0.002,0.003,0.069,0,0,0,81,42
456,16.659,16.592,0.066,16.373,0.001,0.001,0.000,0.000,0.000,0.000,0.066,0.024,0.007,0.027,0.019,0.002,0.002,0.003,0.069,0,0,0,81,42
457,15.980,15.908,0.072,15.650,0.002,0.001,0.000,0.000,0.000,0.000,0.074,0.024,0.007,0.035,0.029,0.002,0.003,0.003,0.078,0,0,0,81,42
458,16.612,16.544,0.068,16.308,0.001,0.001,0.000,0.000,0.000,0.000,0.070,0.024,0.006,0.029,0.021,0.002,0.002,0.003,0.076,0,0,0,81,42
459,16.477,16.408,0.069,16.189,0.002,0.001,0.000,0.000,0.000,0.000,0.071,0.025,0.007,0.027,0.020,0.002,0.002,0.003,0.060,0,0,0,81,42
460,16.609,16.541,0.069,16.323,0.002,0.001,0.000,0.000,0.000,0.000,0.071,0.024,0.007,0.026,0.019,0.002,0.002,0.004,0.060,0,0,0,81,42
461,16.922,16.854,0.068,16.637,0.002,0.001,0.000,0.000,0.000,0.000,0.070,0.024,0.007,0.028,0.019,0.002,0.002,0.003,0.059,0,0,0,81,42
462,16.389,16.325,0.064,16.115,0.001,0.001,0.000,0.000,0.000,0.000,0.067,0.023,0.007,0.027,0.019,0.002,0.002,0.003,0.060,0,0,0,81,42
463,17.317,17.249,0.068,17.036,0.001,0.001,0.000,0.000,0.000,0.000,0.068,0.024,0.007,0.027,0.019,0.002,0.003,0.003,0.059,0,0,0,81,42
464,16.329,16.262,0.067,16.045,0.001,0.001,0.000,0.000,0.000,0.000,0.070,0.025,0.007,0.028,0.019,0.002,0.002,0.003,0.059,0,0,0,81,42
465,16.126,16.057,0.068,15.838,0.001,0.001,0.000,0.000,0.000,0.000,0.071,0.024,0.006,0.029,0.019,0.002,0.002,0.003,0.060,0,0,0,81,42
466,16.736,16.669,0.068,16.461,0.001,0.001,0.000,0.000,0.000,0.000,0.067,0.024,0.006,0.027,0.019,0.002,0.002,0.003,0.057,0,0,0,81,42
467,16.318,16.220,0.098,15.915,0.002,0.001,0.000,0.000,0.000,0.000,0.080,0.024,0.007,0.046,0.031,0.002,0.002,0.005,0.104,0,0,0,81,42
468,16.404,16.339,0.065,16.132,0.001,0.001,0.000,0.000,0.000,0.000,0.065,0.024,0.006,0.026,0.018,0.002,0.002,0.003,0.057,0,0,0,81,42
469,17.193,17.128,0.065,16.927,0.001,0.001,0.000,0.000,0.000,0.000,0.065,0.023,0.006,0.026,0.018,0.002,0.002,0.003,0.056,0,0,0,81,42
470,16.375,16.308,0.067,16.087,0.002,0.001,0.000,0.000,0.000,0.000,0.069,0.024,0.007,0.030,0.019,0.002,0.002,0.003,0.061,0,0,0,81,42
471,16.483,16.416,0.067,16.203,0.001,0.001,0.000,0.000,0.000,0.000,0.068,0.024,0.006,0.028,0.019,0.002,0.002,0.003,0.059,0,0,0,81,42
472,16.547,16.482,0.065,16.265,0.002,0.001,0.000,0.000,0.000,0.000,0.069,0.024,0.006,0.028,0.021,0.002,0.002,0.003,0.059,0,0,0,81,42
473,16.640,16.574,0.066,16.363,0.001,0.001,0.000,0.000,0.000,0.000,0.068,0.024,0.007,0.026,0.019,0.002,0.002,0.003,0.058,0,0,0,81,42
474,16.398,16.333,0.066,16.128,0.001,0.001,0.000,0.000,0.000,0.000,0.066,0.024,0.006,0.025,0.019,0.002,0.001,0.003,0.057,0,0,0,81,42
475,16.731,16.668,0.064,16.465,0.002,0.001,0.000,0.000,0.000,0.000,0.064,0.023,0.006,0.026,0.018,0.002,0.002,0.003,0.056,0,0,0,81,42
476,17.097,17.029,0.068,16.537,0.003,0.002,0.000,0.000,0.000,0.000,0.076,0.027,0.006,0.026,0.018,0.002,0.002,0.003,0.328,0,0,0,81,42
477,16.106,16.056,0.050,15.910,0.001,0.000,0.000,0.000,0.000,0.000,0.041,0.016,0.003,0.022,0.015,0.002,0.003,0.003,0.040,0,0,0,81,42
478,16.625,16.560,0.065,16.357,0.001,0.001,0.000,0.000,0.000,0.000,0.064,0.024,0.006,0.026,0.018,0.002,0.001,0.003,0.057,0,0,0,81,42
479,16.762,16.696,0.065,16.493,0.001,0.001,0.000,0.000,0.000,0.000,0.065,0.024,0.006,0.025,0.018,0.002,0.002,0.003,0.057,0,0,0,81,42
480,16.414,16.349,0.065,16.143,0.001,0.001,0.000,0.000,0.000,0.000,0.065,0.024,0.006,0.026,0.018,0.002,0.002,0.003,0.059,0,0,0,81,42
481,16.506,16.440,0.067,16.234,0.001,0.001,0.000,0.000,0.000,0.000,0.065,0.024,0.006,0.027,0.018,0.002,0.002,0.003,0.058,0,0,0,81,42
482,16.871,16.805,0.066,16.606,0.001,0.001,0.000,0.000,0.000,0.000,0.063,0.023,0.005,0.025,0.018,0.002,0.002,0.003,0.055,0,0,0,81,42
483,16.389,16.321,0.067,16.111,0.001,0.001,0.000,0.000,0.000,0.000,0.067,0.024,0.006,0.028,0.018,0.002,0.002,0.003,0.059,0,0,0,81,42
484,16.584,16.518,0.066,16.311,0.002,0.001,0.000,0.000,0.000,0.000,0.066,0.024,0.006,0.026,0.018,0.002,0.002,0.003,0.058,0,0,0,81,42
485,16.763,16.699,0.064,16.496,0.001,0.001,0.000,0.000,0.000,0.000,0.065,0.024,0.005,0.026,0.018,0.002,0.002,0.003,0.056,0,0,0,81,42
486,20.662,20.595,0.067,20.380,0.001,0.001,0.000,0.000,0.000,0.000,0.069,0.024,0.007,0.028,0.019,0.002,0.002,0.003,0.059,0,0,0,81,42
487,27.074,27.019,0.055,26.857,0.001,0.001,0.000,0.000,0.000,0.000,0.051,0.017,0.006,0.021,0.016,0.002,0.002,0.002,0.044,0,0,0,81,42
488,30.812,30.705,0.107,1.475,0.002,0.001,0.000,0.000,0.000,0.000,0.086,28.984,0.008,0.043,0.022,0.003,0.004,0.004,0.073,0,0,0,81,42
489,24.969,24.908,0.060,1.536,0.002,0.001,0.000,0.000,0.000,0.000,0.055,23.220,0.005,0.024,0.015,0.002,0.003,0.002,0.044,0,0,0,81,43
490,31.610,31.530,0.079,5.271,0.002,0.002,0.000,0.000,0.000,0.000,0.053,25.983,0.004,0.045,0.016,0.002,0.003,0.006,0.143,0,0,0,81,44
491,26.964,26.885,0.078,1.438,0.001,0.001,0.000,0.000,0.000,0.000,0.054,25.238,0.005,0.074,0.018,0.001,0.002,0.004,0.048,0,0,0,81,45
492,50.037,49.937,0.100,1.147,0.003,0.003,0.000,0.000,0.000,0.000,0.088,48.521,0.009,0.049,0.025,0.003,0.005,0.003,0.082,0,0,0,81,46
493,25.667,25.580,0.087,1.965,0.001,0.001,0.000,0.000,0.000,0.000,0.049,23.423,0.007,0.039,0.027,0.008,0.007,0.003,0.052,0,0,0,81,48
494,27.834,27.743,0.091,1.389,0.004,0.003,0.000,0.000,0.000,0.000,0.060,26.169,0.005,0.028,0.021,0.001,0.003,0.002,0.056,0,0,0,81,49
495,50.310,50.217,0.094,1.338,0.002,0.001,0.000,0.000,0.000,0.000,0.066,48.653,0.011,0.043,0.023,0.002,0.003,0.007,0.067,0,0,0,81,50
496,87.432,87.353,0.079,1.179,0.001,0.001,0.000,0.000,0.000,0.000,0.050,85.943,0.006,0.066,0.048,0.003,0.006,0.002,0.047,0,0,0,81,51
497,47.915,47.800,0.115,1.144,0.001,0.001,0.000,0.000,0.000,0.000,0.050,46.434,0.009,0.056,0.029,0.006,0.006,0.004,0.058,0,0,0,81,52
498,44.338,44.255,0.083,1.980,0.001,0.001,0.000,0.000,0.000,0.000,0.045,42.068,0.005,0.058,0.036,0.008,0.002,0.007,0.045,0,0,0,81,53
499,46.865,46.763,0.102,1.524,0.001,0.001,0.000,0.000,0.000,0.000,0.047,45.058,0.004,0.030,0.034,0.007,0.002,0.003,0.053,0,0,0,81,54
500,47.286,47.210,0.076,1.228,0.001,0.001,0.000,0.000,0.000,0.000,0.066,45.779,0.007,0.035,0.023,0.002,0.003,0.004,0.061,0,0,0,81,55
501,91.141,91.060,0.081,1.349,0.001,0.001,0.000,0.000,0.000,0.000,0.048,89.529,0.006,0.038,0.021,0.006,0.003,0.007,0.051,0,0,0,81,56
502,40.460,40.395,0.065,1.401,0.001,0.001,0.000,0.000,0.000,0.000,0.052,38.841,0.005,0.022,0.017,0.002,0.001,0.003,0.049,0,0,0,81,57
503,1.563,1.502,0.060,1.331,0.002,0.002,0.000,0.000,0.000,0.000,0.047,0.017,0.007,0.027,0.016,0.002,0.003,0.003,0.047,0,0,0,81,58
504,1.362,1.280,0.083,1.082,0.002,0.002,0.000,0.000,0.000,0.000,0.058,0.018,0.005,0.024,0.019,0.002,0.005,0.004,0.058,0,0,0,81,58
505,6.764,6.735,0.029,6.615,0.001,0.001,0.000,0.000,0.000,0.000,0.034,0.017,0.002,0.015,0.010,0.001,0.001,0.002,0.036,0,0,0,81,58
506,16.841,16.777,0.064,16.569,0.002,0.001,0.000,0.000,0.000,0.000,0.059,0.025,0.006,0.027,0.019,0.002,0.002,0.003,0.063,0,0,0,81,58
507,16.486,16.420,0.066,16.210,0.001,0.001,0.000,0.000,0.000,0.000,0.059,0.024,0.006,0.027,0.019,0.002,0.002,0.003,0.064,0,0,0,81,58
508,15.569,15.498,0.072,15.255,0.002,0.001,0.000,0.000,0.000,0.000,0.066,0.024,0.006,0.034,0.030,0.002,0.003,0.003,0.072,0,0,0,81,58
509,16.291,16.222,0.069,15.974,0.002,0.001,0.000,0.000,0.000,0.000,0.067,0.025,0.007,0.033,0.028,0.002,0.003,0.003,0.079,0,0,0,81,58
510,16.686,16.657,0.029,16.543,0.001,0.001,0.000,0.000,0.000,0.000,0.034,0.018,0.003,0.015,0.010,0.001,0.000,0.002,0.030,0,0,0,81,58
511,16.811,16.744,0.067,16.536,0.001,0.001,0.000,0.000,0.000,0.000,0.061,0.024,0.007,0.027,0.019,0.002,0.002,0.003,0.060,0,0,0,81,58
512,16.654,16.595,0.058,16.154,0.001,0.001,0.000,0.000,0.000,0.000,0.048,0.019,0.003,0.028,0.018,0.002,0.002,0.003,0.316,0,0,0,81,58
513,16.539,16.473,0.066,16.259,0.001,0.001,0.000,0.000,0.000,0.000,0.063,0.025,0.007,0.031,0.019,0.002,0.002,0.003,0.061,0,0,0,81,58
514,16.491,16.423,0.068,16.213,0.001,0.001,0.000,0.000,0.000,0.000,0.061,0.025,0.007,0.030,0.019,0.002,0.002,0.003,0.059,0,0,0,81,58
515,16.983,16.928,0.055,16.769,0.001,0.001,0.000,0.000,0.000,0.000,0.046,0.019,0.006,0.021,0.016,0.002,0.001,0.003,0.045,0,0,0,81,58
516,16.392,16.324,0.068,16.110,0.001,0.001,0.000,0.000,0.000,0.000,0.063,0.025,0.007,0.032,0.019,0.002,0.002,0.003,0.059,0,0,0,81,58
517,16.648,16.581,0.067,16.370,0.001,0.001,0.000,0.000,0.000,0.000,0.062,0.024,0.006,0.030,0.019,0.002,0.002,0.003,0.060,0,0,0,81,58
518,16.708,16.619,0.090,16.408,0.001,0.001,0.000,0.000,0.000,0.000,0.061,0.024,0.007,0.030,0.019,0.002,0.002,0.003,0.061,0,0,0,81,58
519,16.307,16.238,0.069,16.029,0.002,0.001,0.000,0.000,0.000,0.000,0.060,0.025,0.007,0.030,0.019,0.002,0.002,0.003,0.060,0,0,0,81,58
520,16.847,16.779,0.067,16.569,0.001,0.001,0.000,0.000,0.000,0.000,0.062,0.025,0.007,0.029,0.018,0.002,0.002,0.003,0.059,0,0,0,81,58
521,16.558,16.491,0.067,16.282,0.001,0.001,0.000,0.000,0.000,0.000,0.062,0.024,0.006,0.029,0.018,0.002,0.002,0.003,0.060,0,0,0,81,58
522,16.906,16.841,0.065,16.638,0.001,0.001,0.000,0.000,0.000,0.000,0.058,0.024,0.006,0.028,0.019,0.002,0.002,0.003,0.057,0,0,0,81,58
523,16.570,16.500,0.070,16.273,0.002,0.001,0.000,0.000,0.000,0.000,0.066,0.026,0.008,0.033,0.019,0.002,0.003,0.003,0.065,0,0,0,81,58
