Performance Profiler Log
Started: 20260413_012825
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,CU_ManagerUpdate_ms,CU_Eviction_ms,CU_SyncLoad_ms,CU_SyncWorldgen_ms,CU_SyncMesh_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms,ChunksEvicted,ChunksSyncGen,ChunksSyncLoaded,DesiredCount,ResidentCount
411,16.286,12.440,3.846,12.271,0.001,0.001,0.000,0.000,0.000,0.000,0.068,0.017,0.004,0.024,0.001,0.002,0.003,0.003,0.046,0,0,0,81,18
412,16.743,11.769,4.973,11.531,0.002,0.001,0.000,0.000,0.000,0.000,0.091,0.024,0.007,0.027,0.001,0.002,0.003,0.003,0.079,0,0,0,81,18
413,15.905,10.857,5.048,10.606,0.002,0.001,0.000,0.000,0.000,0.000,0.096,0.024,0.006,0.032,0.001,0.002,0.003,0.003,0.082,0,0,0,81,18
414,16.482,11.578,4.904,11.344,0.002,0.002,0.000,0.000,0.000,0.000,0.091,0.024,0.006,0.027,0.001,0.002,0.003,0.003,0.075,0,0,0,81,18
415,15.963,10.977,4.986,10.748,0.002,0.001,0.000,0.000,0.000,0.000,0.090,0.023,0.006,0.031,0.001,0.002,0.003,0.003,0.068,0,0,0,81,18
416,16.629,11.745,4.884,11.520,0.002,0.001,0.000,0.000,0.000,0.000,0.087,0.023,0.006,0.026,0.001,0.002,0.003,0.003,0.071,0,0,0,81,18
417,16.568,11.644,4.924,11.426,0.002,0.001,0.000,0.000,0.000,0.000,0.085,0.023,0.006,0.027,0.001,0.002,0.002,0.003,0.066,0,0,0,81,18
418,16.711,11.787,4.924,11.565,0.002,0.001,0.000,0.000,0.000,0.000,0.086,0.023,0.006,0.026,0.001,0.002,0.002,0.003,0.070,0,0,0,81,18
419,16.492,11.526,4.965,11.308,0.002,0.001,0.000,0.000,0.000,0.000,0.084,0.024,0.006,0.027,0.001,0.002,0.003,0.003,0.068,0,0,0,81,18
420,17.107,12.125,4.982,11.903,0.002,0.001,0.000,0.000,0.000,0.000,0.087,0.023,0.006,0.026,0.001,0.002,0.003,0.003,0.070,0,0,0,81,18
421,16.141,11.281,4.860,11.064,0.002,0.001,0.000,0.000,0.000,0.000,0.086,0.023,0.006,0.027,0.001,0.002,0.002,0.003,0.066,0,0,0,81,18
422,16.587,12.740,3.847,12.562,0.002,0.001,0.000,0.000,0.000,0.000,0.063,0.015,0.006,0.028,0.001,0.002,0.003,0.003,0.054,0,0,0,81,18
423,16.591,11.740,4.851,11.524,0.002,0.001,0.000,0.000,0.000,0.000,0.083,0.023,0.006,0.028,0.001,0.002,0.003,0.004,0.066,0,0,0,81,18
424,16.595,11.664,4.931,11.453,0.002,0.001,0.000,0.000,0.000,0.000,0.084,0.023,0.006,0.025,0.001,0.002,0.003,0.003,0.062,0,0,0,81,18
425,16.818,11.918,4.900,11.702,0.002,0.001,0.000,0.000,0.000,0.000,0.085,0.023,0.006,0.026,0.001,0.002,0.003,0.003,0.066,0,0,0,81,18
426,15.892,11.797,4.094,11.590,0.002,0.001,0.000,0.000,0.000,0.000,0.070,0.016,0.006,0.031,0.001,0.002,0.003,0.003,0.072,0,0,0,81,18
427,15.512,10.477,5.035,10.062,0.001,0.001,0.000,0.000,0.000,0.000,0.067,0.020,0.004,0.031,0.001,0.002,0.003,0.003,0.282,0,0,0,81,18
428,16.419,12.474,3.946,12.307,0.001,0.001,0.000,0.000,0.000,0.000,0.063,0.015,0.006,0.026,0.001,0.002,0.002,0.003,0.046,0,0,0,81,18
429,16.515,11.564,4.951,11.344,0.001,0.001,0.000,0.000,0.000,0.000,0.087,0.023,0.006,0.028,0.001,0.002,0.003,0.003,0.064,0,0,0,81,18
430,16.500,12.555,3.946,12.367,0.002,0.001,0.000,0.000,0.000,0.000,0.064,0.015,0.006,0.029,0.001,0.002,0.003,0.003,0.062,0,0,0,81,18
431,16.237,11.317,4.921,11.112,0.001,0.001,0.000,0.000,0.000,0.000,0.083,0.023,0.006,0.025,0.001,0.002,0.002,0.003,0.059,0,0,0,81,18
432,16.912,12.133,4.778,11.929,0.001,0.001,0.000,0.000,0.000,0.000,0.089,0.022,0.006,0.022,0.001,0.001,0.002,0.003,0.057,0,0,0,81,18
433,16.962,12.025,4.938,11.814,0.002,0.001,0.000,0.000,0.000,0.000,0.085,0.023,0.006,0.024,0.001,0.002,0.002,0.003,0.062,0,0,0,81,18
434,16.559,11.594,4.965,11.358,0.002,0.001,0.000,0.000,0.000,0.000,0.097,0.024,0.007,0.025,0.001,0.002,0.003,0.003,0.072,0,0,0,81,18
435,16.741,11.763,4.979,11.517,0.003,0.002,0.000,0.000,0.000,0.000,0.095,0.024,0.008,0.029,0.001,0.002,0.003,0.003,0.077,0,0,0,81,18
436,16.683,11.633,5.050,11.383,0.002,0.002,0.000,0.000,0.000,0.000,0.096,0.024,0.007,0.029,0.001,0.002,0.003,0.003,0.082,0,0,0,81,18
437,16.308,11.208,5.099,10.947,0.002,0.002,0.000,0.000,0.000,0.000,0.098,0.024,0.008,0.030,0.001,0.003,0.003,0.004,0.089,0,0,0,81,18
438,16.631,11.569,5.062,11.346,0.001,0.001,0.000,0.000,0.000,0.000,0.090,0.023,0.007,0.026,0.001,0.002,0.002,0.003,0.067,0,0,0,81,18
439,16.555,11.527,5.028,11.283,0.002,0.002,0.000,0.000,0.000,0.000,0.096,0.024,0.008,0.030,0.001,0.002,0.003,0.003,0.076,0,0,0,81,18
440,16.494,12.940,3.554,12.774,0.001,0.001,0.000,0.000,0.000,0.000,0.063,0.015,0.007,0.022,0.001,0.002,0.002,0.003,0.051,0,0,0,81,18
441,16.547,11.557,4.990,11.347,0.002,0.001,0.000,0.000,0.000,0.000,0.084,0.023,0.006,0.026,0.001,0.002,0.002,0.003,0.061,0,0,0,81,18
442,16.724,11.859,4.864,11.645,0.002,0.001,0.000,0.000,0.000,0.000,0.085,0.023,0.006,0.025,0.001,0.002,0.002,0.003,0.066,0,0,0,81,18
443,16.502,11.560,4.942,11.350,0.001,0.001,0.000,0.000,0.000,0.000,0.082,0.023,0.006,0.026,0.001,0.002,0.002,0.003,0.063,0,0,0,81,18
444,16.629,11.625,5.005,11.412,0.002,0.001,0.000,0.000,0.000,0.000,0.086,0.023,0.006,0.025,0.001,0.002,0.003,0.003,0.062,0,0,0,81,18
445,16.522,11.627,4.895,11.411,0.002,0.001,0.000,0.000,0.000,0.000,0.087,0.023,0.006,0.025,0.001,0.002,0.003,0.003,0.065,0,0,0,81,18
446,16.595,11.627,4.969,11.416,0.002,0.001,0.000,0.000,0.000,0.000,0.083,0.023,0.006,0.025,0.001,0.002,0.002,0.003,0.064,0,0,0,81,18
447,16.708,11.817,4.890,11.603,0.002,0.001,0.000,0.000,0.000,0.000,0.084,0.023,0.006,0.025,0.001,0.002,0.003,0.003,0.066,0,0,0,81,18
448,16.666,11.744,4.921,11.526,0.002,0.001,0.000,0.000,0.000,0.000,0.084,0.023,0.006,0.027,0.001,0.002,0.003,0.004,0.066,0,0,0,81,18
449,17.762,12.826,4.936,12.604,0.002,0.001,0.000,0.000,0.000,0.000,0.085,0.023,0.007,0.026,0.001,0.002,0.003,0.003,0.070,0,0,0,81,18
450,15.377,10.454,4.924,10.221,0.002,0.002,0.000,0.000,0.000,0.000,0.090,0.023,0.006,0.033,0.001,0.002,0.004,0.003,0.069,0,0,0,81,18
451,16.756,11.794,4.962,11.588,0.001,0.001,0.000,0.000,0.000,0.000,0.081,0.023,0.006,0.025,0.001,0.002,0.003,0.003,0.061,0,0,0,81,18
452,16.578,12.103,4.475,11.891,0.002,0.001,0.000,0.000,0.000,0.000,0.074,0.016,0.006,0.025,0.001,0.002,0.002,0.003,0.081,0,0,0,81,18
453,17.131,12.170,4.961,11.928,0.002,0.001,0.000,0.000,0.000,0.000,0.094,0.023,0.007,0.030,0.001,0.002,0.003,0.003,0.077,0,0,0,81,18
454,16.243,11.037,5.206,10.757,0.002,0.002,0.000,0.000,0.000,0.000,0.106,0.024,0.010,0.035,0.002,0.003,0.004,0.004,0.088,0,0,0,81,18
455,16.428,11.402,5.026,11.167,0.002,0.001,0.000,0.000,0.000,0.000,0.089,0.024,0.006,0.032,0.002,0.002,0.003,0.004,0.071,0,0,0,81,18
456,16.503,11.469,5.034,11.236,0.001,0.001,0.000,0.000,0.000,0.000,0.090,0.024,0.006,0.029,0.001,0.002,0.003,0.004,0.074,0,0,0,81,18
457,16.595,11.676,4.918,11.447,0.002,0.001,0.000,0.000,0.000,0.000,0.085,0.026,0.007,0.028,0.001,0.002,0.003,0.003,0.071,0,0,0,81,18
458,16.535,11.960,4.574,11.780,0.002,0.001,0.000,0.000,0.000,0.000,0.071,0.015,0.006,0.028,0.001,0.002,0.002,0.003,0.049,0,0,0,81,18
459,17.340,12.126,5.213,11.914,0.002,0.001,0.000,0.000,0.000,0.000,0.080,0.018,0.007,0.026,0.001,0.002,0.003,0.003,0.070,0,0,0,81,18
460,15.502,10.557,4.946,10.313,0.002,0.002,0.000,0.000,0.000,0.000,0.093,0.023,0.007,0.033,0.001,0.002,0.003,0.004,0.076,0,0,0,81,18
461,15.713,11.827,3.885,11.645,0.002,0.001,0.000,0.000,0.000,0.000,0.070,0.018,0.006,0.024,0.001,0.001,0.003,0.003,0.057,0,0,0,81,18
462,16.550,11.608,4.942,11.389,0.001,0.001,0.000,0.000,0.000,0.000,0.089,0.024,0.006,0.027,0.001,0.002,0.002,0.003,0.064,0,0,0,81,18
463,16.087,11.110,4.976,10.875,0.002,0.001,0.000,0.000,0.000,0.000,0.093,0.024,0.006,0.031,0.001,0.002,0.003,0.003,0.071,0,0,0,81,18
464,16.534,11.591,4.943,11.362,0.002,0.001,0.000,0.000,0.000,0.000,0.090,0.023,0.006,0.026,0.001,0.002,0.003,0.003,0.073,0,0,0,81,18
465,16.140,12.168,3.971,11.969,0.002,0.001,0.000,0.000,0.000,0.000,0.075,0.018,0.006,0.027,0.001,0.002,0.003,0.003,0.062,0,0,0,81,18
466,16.441,11.526,4.915,11.292,0.002,0.002,0.000,0.000,0.000,0.000,0.091,0.024,0.007,0.028,0.001,0.002,0.002,0.003,0.074,0,0,0,81,18
467,16.456,11.547,4.909,11.314,0.002,0.001,0.000,0.000,0.000,0.000,0.089,0.023,0.006,0.031,0.001,0.002,0.003,0.003,0.072,0,0,0,81,18
468,16.285,12.408,3.877,12.218,0.002,0.001,0.000,0.000,0.000,0.000,0.070,0.017,0.007,0.025,0.001,0.002,0.002,0.003,0.062,0,0,0,81,18
469,16.373,11.439,4.935,11.218,0.002,0.001,0.000,0.000,0.000,0.000,0.089,0.024,0.006,0.029,0.001,0.002,0.003,0.003,0.062,0,0,0,81,18
470,16.517,11.414,5.103,11.204,0.002,0.001,0.000,0.000,0.000,0.000,0.077,0.018,0.006,0.026,0.001,0.002,0.002,0.003,0.072,0,0,0,81,18
471,16.350,12.144,4.205,11.953,0.002,0.001,0.000,0.000,0.000,0.000,0.067,0.016,0.006,0.030,0.001,0.002,0.003,0.003,0.063,0,0,0,81,18
472,17.357,12.379,4.978,12.160,0.002,0.001,0.000,0.000,0.000,0.000,0.089,0.023,0.007,0.025,0.001,0.002,0.002,0.003,0.064,0,0,0,81,18
473,15.245,11.768,3.476,11.573,0.001,0.001,0.000,0.000,0.000,0.000,0.074,0.015,0.006,0.026,0.001,0.002,0.003,0.003,0.063,0,0,0,81,18
474,16.300,11.354,4.946,11.127,0.002,0.002,0.000,0.000,0.000,0.000,0.088,0.024,0.006,0.028,0.001,0.002,0.003,0.003,0.070,0,0,0,81,18
475,16.540,12.718,3.822,12.544,0.001,0.001,0.000,0.000,0.000,0.000,0.069,0.018,0.006,0.020,0.001,0.001,0.002,0.003,0.052,0,0,0,81,18
476,16.384,12.350,4.034,12.159,0.001,0.001,0.000,0.000,0.000,0.000,0.068,0.017,0.004,0.030,0.001,0.002,0.003,0.003,0.061,0,0,0,81,18
477,16.533,11.551,4.982,11.326,0.001,0.001,0.000,0.000,0.000,0.000,0.089,0.024,0.007,0.028,0.001,0.002,0.003,0.003,0.068,0,0,0,81,18
478,16.282,11.441,4.841,11.240,0.002,0.001,0.000,0.000,0.000,0.000,0.073,0.016,0.006,0.031,0.001,0.002,0.003,0.003,0.064,0,0,0,81,18
479,16.328,11.361,4.966,11.136,0.002,0.001,0.000,0.000,0.000,0.000,0.089,0.023,0.007,0.029,0.001,0.002,0.003,0.003,0.067,0,0,0,81,18
480,16.353,11.451,4.902,11.225,0.002,0.001,0.000,0.000,0.000,0.000,0.087,0.023,0.006,0.027,0.001,0.002,0.003,0.003,0.074,0,0,0,81,18
481,16.364,11.457,4.907,11.243,0.002,0.001,0.000,0.000,0.000,0.000,0.085,0.023,0.006,0.027,0.001,0.002,0.003,0.003,0.062,0,0,0,81,18
482,16.559,12.008,4.550,11.837,0.001,0.001,0.000,0.000,0.000,0.000,0.064,0.017,0.003,0.029,0.001,0.002,0.003,0.004,0.049,0,0,0,81,18
483,16.898,11.944,4.954,11.722,0.002,0.002,0.000,0.000,0.000,0.000,0.088,0.023,0.006,0.030,0.001,0.002,0.003,0.003,0.064,0,0,0,81,18
484,15.763,10.902,4.861,10.682,0.002,0.001,0.000,0.000,0.000,0.000,0.086,0.023,0.006,0.031,0.001,0.002,0.003,0.003,0.063,0,0,0,81,18
485,16.483,11.569,4.914,11.342,0.002,0.001,0.000,0.000,0.000,0.000,0.091,0.023,0.007,0.026,0.001,0.002,0.003,0.003,0.069,0,0,0,81,18
486,16.656,13.082,3.574,12.927,0.001,0.001,0.000,0.000,0.000,0.000,0.060,0.016,0.005,0.019,0.001,0.002,0.002,0.003,0.046,0,0,0,81,18
487,16.401,11.373,5.028,10.938,0.001,0.001,0.000,0.000,0.000,0.000,0.061,0.018,0.003,0.028,0.001,0.002,0.003,0.003,0.316,0,0,0,81,18
488,15.455,10.527,4.928,10.297,0.002,0.001,0.000,0.000,0.000,0.000,0.093,0.024,0.007,0.029,0.001,0.002,0.003,0.003,0.068,0,0,0,81,18
489,16.186,11.368,4.818,11.148,0.001,0.001,0.000,0.000,0.000,0.000,0.083,0.022,0.005,0.027,0.001,0.002,0.003,0.003,0.072,0,0,0,81,18
490,16.898,12.013,4.885,11.817,0.001,0.001,0.000,0.000,0.000,0.000,0.082,0.023,0.006,0.024,0.001,0.002,0.002,0.003,0.053,0,0,0,81,18
491,16.877,11.949,4.928,11.730,0.002,0.001,0.000,0.000,0.000,0.000,0.078,0.018,0.006,0.032,0.001,0.002,0.003,0.003,0.074,0,0,0,81,18
492,15.857,10.960,4.897,10.744,0.001,0.001,0.000,0.000,0.000,0.000,0.087,0.023,0.006,0.027,0.001,0.002,0.003,0.003,0.062,0,0,0,81,18
493,16.211,11.180,5.031,10.962,0.002,0.001,0.000,0.000,0.000,0.000,0.088,0.023,0.006,0.027,0.001,0.002,0.002,0.003,0.064,0,0,0,81,18
494,16.517,11.567,4.950,11.363,0.001,0.001,0.000,0.000,0.000,0.000,0.082,0.023,0.005,0.025,0.001,0.002,0.002,0.003,0.059,0,0,0,81,18
495,16.499,11.583,4.916,11.351,0.002,0.001,0.000,0.000,0.000,0.000,0.094,0.023,0.006,0.029,0.001,0.002,0.003,0.003,0.069,0,0,0,81,18
496,16.196,11.210,4.986,11.002,0.001,0.001,0.000,0.000,0.000,0.000,0.086,0.024,0.005,0.025,0.001,0.002,0.002,0.003,0.059,0,0,0,81,18
497,16.566,11.759,4.807,11.548,0.001,0.001,0.000,0.000,0.000,0.000,0.088,0.023,0.005,0.026,0.001,0.002,0.002,0.003,0.059,0,0,0,81,18
498,16.159,11.552,4.607,11.338,0.002,0.001,0.000,0.000,0.000,0.000,0.074,0.018,0.006,0.029,0.001,0.002,0.003,0.003,0.077,0,0,0,81,18
499,16.883,11.997,4.886,11.787,0.002,0.001,0.000,0.000,0.000,0.000,0.085,0.023,0.006,0.025,0.001,0.002,0.003,0.003,0.061,0,0,0,81,18
500,16.326,11.374,4.952,11.155,0.001,0.001,0.000,0.000,0.000,0.000,0.087,0.023,0.007,0.028,0.001,0.002,0.003,0.003,0.065,0,0,0,81,18
501,16.161,11.261,4.900,11.053,0.001,0.001,0.000,0.000,0.000,0.000,0.085,0.023,0.006,0.026,0.001,0.002,0.003,0.003,0.058,0,0,0,81,18
502,16.795,11.960,4.836,11.743,0.002,0.001,0.000,0.000,0.000,0.000,0.091,0.023,0.006,0.024,0.001,0.002,0.002,0.003,0.063,0,0,0,81,18
503,16.984,12.064,4.919,11.842,0.001,0.001,0.000,0.000,0.000,0.000,0.089,0.023,0.006,0.029,0.001,0.002,0.003,0.003,0.066,0,0,0,81,18
504,16.035,11.573,4.462,11.326,0.002,0.001,0.000,0.000,0.000,0.000,0.095,0.023,0.006,0.027,0.001,0.002,0.003,0.003,0.084,0,0,0,81,18
505,16.315,11.419,4.897,11.193,0.002,0.001,0.000,0.000,0.000,0.000,0.090,0.029,0.006,0.028,0.001,0.002,0.002,0.003,0.063,0,0,0,81,18
506,16.526,13.001,3.525,12.811,0.002,0.001,0.000,0.000,0.000,0.000,0.081,0.024,0.006,0.022,0.001,0.002,0.002,0.002,0.048,0,0,0,81,18
507,16.384,10.175,6.209,9.981,0.002,0.001,0.000,0.000,0.000,0.000,0.069,0.017,0.006,0.029,0.001,0.002,0.002,0.003,0.063,0,0,0,81,18
508,17.457,12.189,5.268,11.953,0.002,0.001,0.000,0.000,0.000,0.000,0.087,0.024,0.007,0.030,0.001,0.002,0.003,0.003,0.077,0,0,0,81,18
509,15.261,9.231,6.030,9.037,0.002,0.001,0.000,0.000,0.000,0.000,0.068,0.017,0.006,0.034,0.001,0.002,0.004,0.003,0.058,0,0,0,81,18
510,15.305,11.977,3.328,11.816,0.001,0.001,0.000,0.000,0.000,0.000,0.065,0.017,0.004,0.021,0.001,0.001,0.003,0.003,0.045,0,0,0,81,18
511,16.850,13.311,3.539,13.178,0.001,0.000,0.000,0.000,0.000,0.000,0.054,0.017,0.003,0.017,0.000,0.001,0.002,0.002,0.036,0,0,0,81,18
512,16.250,11.405,4.845,11.157,0.002,0.002,0.000,0.000,0.000,0.000,0.092,0.024,0.007,0.031,0.001,0.002,0.003,0.003,0.082,0,0,0,81,18
513,16.651,13.170,3.480,12.980,0.001,0.001,0.000,0.000,0.000,0.000,0.070,0.016,0.006,0.026,0.001,0.002,0.003,0.003,0.064,0,0,0,81,18
514,16.247,11.087,5.161,10.834,0.002,0.002,0.000,0.000,0.000,0.000,0.092,0.022,0.007,0.029,0.001,0.002,0.003,0.003,0.091,0,0,0,81,18
515,16.313,11.271,5.042,11.026,0.002,0.001,0.000,0.000,0.000,0.000,0.089,0.023,0.007,0.031,0.001,0.002,0.003,0.003,0.083,0,0,0,81,18
516,16.148,11.072,5.076,10.821,0.002,0.001,0.000,0.000,0.000,0.000,0.093,0.023,0.007,0.031,0.001,0.002,0.003,0.004,0.085,0,0,0,81,18
517,17.177,13.308,3.870,13.164,0.001,0.001,0.000,0.000,0.000,0.000,0.059,0.017,0.003,0.017,0.001,0.001,0.002,0.002,0.041,0,0,0,81,18
518,16.175,12.308,3.867,12.129,0.002,0.001,0.000,0.000,0.000,0.000,0.070,0.016,0.006,0.027,0.001,0.002,0.002,0.003,0.051,0,0,0,81,18
519,15.415,10.214,5.201,9.967,0.002,0.001,0.000,0.000,0.000,0.000,0.090,0.023,0.007,0.031,0.001,0.002,0.003,0.003,0.085,0,0,0,81,18
520,16.641,11.136,5.505,10.888,0.002,0.001,0.000,0.000,0.000,0.000,0.095,0.025,0.007,0.028,0.001,0.002,0.003,0.003,0.082,0,0,0,81,18
521,15.996,10.764,5.232,10.518,0.002,0.001,0.000,0.000,0.000,0.000,0.092,0.023,0.007,0.032,0.001,0.002,0.003,0.003,0.080,0,0,0,81,18
522,16.395,11.034,5.361,10.801,0.002,0.002,0.000,0.000,0.000,0.000,0.089,0.025,0.007,0.028,0.001,0.002,0.003,0.003,0.073,0,0,0,81,18
523,17.059,11.630,5.429,11.389,0.002,0.001,0.000,0.000,0.000,0.000,0.090,0.023,0.007,0.027,0.001,0.002,0.002,0.003,0.085,0,0,0,81,18
524,15.634,10.601,5.033,10.367,0.002,0.002,0.000,0.000,0.000,0.000,0.091,0.023,0.007,0.032,0.001,0.002,0.003,0.003,0.068,0,0,0,81,18
525,16.482,11.633,4.849,11.406,0.002,0.001,0.000,0.000,0.000,0.000,0.087,0.023,0.006,0.029,0.001,0.002,0.002,0.003,0.072,0,0,0,81,18
526,16.154,11.291,4.863,11.063,0.002,0.002,0.000,0.000,0.000,0.000,0.089,0.024,0.006,0.029,0.001,0.002,0.003,0.003,0.068,0,0,0,81,18
527,16.936,11.586,5.350,11.357,0.002,0.001,0.000,0.000,0.000,0.000,0.087,0.023,0.006,0.026,0.001,0.002,0.002,0.003,0.077,0,0,0,81,18
528,16.428,12.811,3.617,12.637,0.002,0.001,0.000,0.000,0.000,0.000,0.066,0.016,0.006,0.023,0.001,0.002,0.002,0.003,0.053,0,0,0,81,18
529,16.172,11.296,4.876,11.062,0.002,0.002,0.000,0.000,0.000,0.000,0.091,0.024,0.006,0.029,0.001,0.002,0.003,0.003,0.073,0,0,0,81,18
530,16.784,12.733,4.051,12.550,0.002,0.001,0.000,0.000,0.000,0.000,0.073,0.018,0.006,0.019,0.001,0.001,0.002,0.003,0.059,0,0,0,81,18
531,15.859,10.882,4.977,10.628,0.002,0.001,0.000,0.000,0.000,0.000,0.098,0.023,0.007,0.033,0.001,0.002,0.003,0.003,0.082,0,0,0,81,18
532,16.120,11.106,5.014,10.871,0.002,0.001,0.000,0.000,0.000,0.000,0.093,0.023,0.006,0.031,0.001,0.002,0.003,0.003,0.071,0,0,0,81,18
533,16.553,11.589,4.965,11.365,0.001,0.001,0.000,0.000,0.000,0.000,0.088,0.023,0.006,0.027,0.001,0.002,0.002,0.003,0.070,0,0,0,81,18
534,16.465,11.537,4.928,11.308,0.002,0.001,0.000,0.000,0.000,0.000,0.091,0.023,0.006,0.029,0.001,0.002,0.003,0.003,0.069,0,0,0,81,18
535,16.384,11.437,4.947,11.211,0.002,0.001,0.000,0.000,0.000,0.000,0.087,0.023,0.006,0.029,0.001,0.002,0.002,0.003,0.070,0,0,0,81,18
536,16.305,11.359,4.945,11.139,0.002,0.001,0.000,0.000,0.000,0.000,0.086,0.023,0.006,0.029,0.001,0.002,0.003,0.003,0.066,0,0,0,81,18
537,16.631,11.679,4.951,11.462,0.002,0.001,0.000,0.000,0.000,0.000,0.084,0.024,0.006,0.028,0.001,0.002,0.003,0.003,0.066,0,0,0,81,18
538,16.058,11.192,4.865,10.962,0.002,0.001,0.000,0.000,0.000,0.000,0.089,0.024,0.006,0.030,0.001,0.002,0.003,0.004,0.069,0,0,0,81,18
539,16.808,10.687,6.121,10.452,0.002,0.001,0.000,0.000,0.000,0.000,0.093,0.023,0.007,0.021,0.001,0.002,0.002,0.003,0.083,0,0,0,81,18
540,16.064,11.202,4.862,10.972,0.001,0.001,0.000,0.000,0.000,0.000,0.090,0.023,0.006,0.029,0.001,0.002,0.003,0.003,0.071,0,0,0,81,18
541,16.420,11.445,4.975,11.235,0.001,0.001,0.000,0.000,0.000,0.000,0.088,0.023,0.006,0.025,0.001,0.001,0.002,0.003,0.059,0,0,0,81,18
542,16.863,11.575,5.288,11.373,0.002,0.001,0.000,0.000,0.000,0.000,0.061,0.012,0.006,0.024,0.001,0.002,0.002,0.003,0.088,0,0,0,81,18
543,16.414,12.878,3.536,12.705,0.001,0.001,0.000,0.000,0.000,0.000,0.070,0.018,0.006,0.021,0.001,0.002,0.002,0.003,0.050,0,0,0,81,18
544,16.450,12.487,3.963,12.304,0.002,0.001,0.000,0.000,0.000,0.000,0.083,0.017,0.006,0.020,0.001,0.002,0.002,0.003,0.049,0,0,0,81,18
545,16.326,11.134,5.193,10.930,0.002,0.001,0.000,0.000,0.000,0.000,0.073,0.017,0.006,0.030,0.001,0.002,0.003,0.003,0.066,0,0,0,81,18
546,16.463,11.533,4.930,11.296,0.002,0.002,0.000,0.000,0.000,0.000,0.095,0.023,0.007,0.026,0.001,0.002,0.003,0.003,0.074,0,0,0,81,18
547,16.853,11.947,4.907,11.475,0.003,0.002,0.000,0.000,0.000,0.000,0.084,0.028,0.006,0.028,0.001,0.002,0.002,0.003,0.313,0,0,0,81,18
548,16.504,11.302,5.201,11.041,0.002,0.002,0.000,0.000,0.000,0.000,0.100,0.024,0.007,0.034,0.001,0.002,0.003,0.004,0.084,0,0,0,81,18
549,16.244,11.321,4.923,11.075,0.002,0.002,0.000,0.000,0.000,0.000,0.095,0.024,0.008,0.026,0.001,0.002,0.002,0.003,0.082,0,0,0,81,18
550,15.962,11.745,4.217,11.527,0.002,0.001,0.000,0.000,0.000,0.000,0.075,0.018,0.006,0.030,0.001,0.002,0.003,0.003,0.075,0,0,0,81,18
551,17.118,12.205,4.913,11.976,0.002,0.001,0.000,0.000,0.000,0.000,0.088,0.024,0.006,0.030,0.001,0.002,0.002,0.003,0.072,0,0,0,81,18
552,17.166,13.404,3.762,13.211,0.002,0.001,0.000,0.000,0.000,0.000,0.067,0.016,0.006,0.031,0.001,0.002,0.003,0.003,0.062,0,0,0,81,18
553,15.361,10.191,5.171,9.938,0.002,0.002,0.000,0.000,0.000,0.000,0.108,0.024,0.007,0.023,0.001,0.002,0.003,0.003,0.081,0,0,0,81,18
554,63.540,1.367,62.173,1.171,0.002,0.001,0.000,0.000,0.000,0.000,0.070,0.018,0.006,0.026,0.001,0.002,0.002,0.003,0.066,0,0,0,81,18
555,5.024,1.197,3.827,1.028,0.001,0.001,0.000,0.000,0.000,0.000,0.064,0.018,0.004,0.023,0.001,0.001,0.002,0.003,0.051,0,0,0,81,18
556,4.731,0.689,4.041,0.535,0.001,0.001,0.000,0.000,0.000,0.000,0.063,0.018,0.004,0.019,0.001,0.001,0.002,0.002,0.044,0,0,0,81,18
557,8.143,4.655,3.488,4.525,0.001,0.000,0.000,0.000,0.000,0.000,0.058,0.016,0.002,0.015,0.000,0.000,0.001,0.002,0.035,0,0,0,81,18
558,16.275,11.255,5.020,11.008,0.002,0.001,0.000,0.000,0.000,0.000,0.089,0.023,0.006,0.029,0.001,0.002,0.002,0.003,0.088,0,0,0,81,18
559,16.451,11.028,5.423,10.780,0.002,0.001,0.000,0.000,0.000,0.000,0.091,0.023,0.007,0.029,0.001,0.002,0.002,0.003,0.087,0,0,0,81,18
560,16.430,11.537,4.892,11.319,0.002,0.001,0.000,0.000,0.000,0.000,0.085,0.023,0.006,0.026,0.001,0.002,0.002,0.003,0.069,0,0,0,81,18
561,16.379,11.513,4.866,11.294,0.002,0.001,0.000,0.000,0.000,0.000,0.085,0.022,0.006,0.028,0.001,0.002,0.002,0.003,0.068,0,0,0,81,18
562,16.524,10.925,5.599,10.703,0.002,0.001,0.000,0.000,0.000,0.000,0.084,0.022,0.005,0.027,0.001,0.002,0.003,0.003,0.072,0,0,0,81,18
563,16.310,11.433,4.877,11.223,0.002,0.001,0.000,0.000,0.000,0.000,0.081,0.023,0.006,0.027,0.001,0.002,0.003,0.003,0.063,0,0,0,81,18
564,16.500,11.540,4.960,11.312,0.002,0.001,0.000,0.000,0.000,0.000,0.089,0.023,0.006,0.028,0.001,0.002,0.003,0.003,0.069,0,0,0,81,18
565,16.407,11.593,4.814,11.377,0.002,0.001,0.000,0.000,0.000,0.000,0.086,0.022,0.006,0.027,0.001,0.002,0.003,0.003,0.064,0,0,0,81,18
566,16.845,11.859,4.986,11.635,0.002,0.001,0.000,0.000,0.000,0.000,0.086,0.023,0.007,0.027,0.001,0.002,0.003,0.003,0.071,0,0,0,81,18
