Performance Profiler Log
Started: 20260413_015714
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,CU_ManagerUpdate_ms,CU_Eviction_ms,CU_SyncLoad_ms,CU_SyncWorldgen_ms,CU_SyncMesh_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms,ChunksEvicted,ChunksSyncGen,ChunksSyncLoaded,DesiredCount,ResidentCount
151,16.635,16.611,0.024,10.879,0.002,0.001,0.000,0.000,0.000,0.000,0.062,0.024,0.008,0.030,0.039,0.002,0.002,0.004,5.562,0,0,0,81,44
152,16.634,16.608,0.025,10.739,0.002,0.001,0.000,0.000,0.000,0.000,0.061,0.024,0.007,0.030,0.038,0.001,0.002,0.003,5.701,0,0,0,81,44
153,16.764,16.741,0.023,10.593,0.001,0.001,0.000,0.000,0.000,0.000,0.047,0.018,0.005,0.034,0.038,0.002,0.003,0.003,5.998,0,0,0,81,44
154,16.462,16.438,0.024,11.625,0.002,0.001,0.000,0.000,0.000,0.000,0.047,0.016,0.007,0.032,0.038,0.002,0.002,0.004,4.663,0,0,0,81,44
155,16.393,16.368,0.026,10.415,0.002,0.001,0.000,0.000,0.000,0.000,0.066,0.024,0.007,0.030,0.041,0.001,0.002,0.003,5.776,0,0,0,81,44
156,16.519,16.496,0.023,10.742,0.002,0.001,0.000,0.000,0.000,0.000,0.065,0.024,0.007,0.030,0.038,0.002,0.002,0.004,5.581,0,0,0,81,44
157,1270.404,25.261,1245.143,1.419,0.002,0.001,0.000,1245.111,0.000,1122.300,0.067,17.802,0.007,0.036,0.049,0.002,0.004,0.003,5.870,0,1,0,81,45
158,26.018,25.996,0.022,0.897,0.002,0.001,0.000,0.000,0.000,0.000,0.049,20.961,0.006,0.025,0.021,0.002,0.002,0.003,4.029,0,0,0,81,46
159,47.217,47.185,0.032,3.016,0.001,0.001,0.000,0.000,0.000,0.000,0.045,39.955,0.003,0.028,0.029,0.001,0.001,0.005,4.101,0,0,0,81,47
160,50.234,50.210,0.024,2.114,0.002,0.001,0.000,0.000,0.000,0.000,0.049,43.991,0.006,0.038,0.028,0.002,0.003,0.003,3.973,0,0,0,81,49
161,109.129,109.098,0.031,2.407,0.002,0.001,0.000,0.000,0.000,0.000,0.052,99.750,0.007,0.054,0.035,0.002,0.007,0.004,6.776,0,0,0,81,50
162,53.480,53.450,0.031,2.338,0.001,0.001,0.000,0.000,0.000,0.000,0.047,46.105,0.004,0.032,0.036,0.005,0.003,0.006,4.872,0,0,0,81,51
163,30.735,30.712,0.023,2.871,0.001,0.001,0.000,0.000,0.000,0.000,0.057,23.208,0.006,0.024,0.022,0.001,0.002,0.003,4.517,0,0,0,81,52
164,63.166,63.149,0.017,6.519,0.001,0.001,0.000,0.000,0.000,0.000,0.049,50.252,0.004,0.018,0.020,0.001,0.001,0.003,6.282,0,0,0,81,53
165,79.075,79.047,0.027,2.673,0.003,0.001,0.000,0.000,0.000,0.000,0.058,69.546,0.009,0.037,0.032,0.002,0.003,0.003,6.682,0,0,0,81,54
166,52.294,52.263,0.031,1.856,0.002,0.001,0.000,0.000,0.000,0.000,0.050,43.410,0.010,0.032,0.024,0.002,0.003,0.005,6.870,0,0,0,81,55
167,52.869,52.844,0.025,2.456,0.002,0.001,0.000,0.000,0.000,0.000,0.039,45.001,0.005,0.029,0.029,0.001,0.002,0.003,5.278,0,0,0,81,56
168,53.108,53.078,0.030,2.263,0.001,0.001,0.000,0.000,0.000,0.000,0.039,45.970,0.006,0.041,0.041,0.002,0.003,0.005,4.707,0,0,0,81,57
169,43.980,43.941,0.039,2.422,0.002,0.001,0.000,0.000,0.000,0.000,0.041,36.319,0.006,0.051,0.036,0.005,0.004,0.004,5.051,0,0,0,81,58
170,44.403,44.362,0.041,2.200,0.002,0.001,0.000,0.000,0.000,0.000,0.043,37.267,0.006,0.053,0.039,0.002,0.003,0.005,4.742,0,0,0,81,59
171,96.085,96.052,0.033,1.915,45.502,0.035,44.712,0.000,0.000,0.000,0.112,43.551,0.009,0.050,0.041,0.002,0.005,0.003,4.862,31,0,0,81,29
172,73.488,73.460,0.028,18.793,0.001,0.001,0.000,0.000,0.000,0.000,0.063,49.667,0.006,0.039,0.035,0.003,0.007,0.004,4.841,0,0,0,81,30
173,27.707,27.684,0.023,1.154,0.002,0.001,0.000,0.000,0.000,0.000,0.053,22.238,0.005,0.022,0.021,0.001,0.003,0.002,4.184,0,0,0,81,31
174,55.800,55.766,0.034,2.231,0.001,0.001,0.000,0.000,0.000,0.000,0.051,49.233,0.005,0.030,0.031,0.003,0.003,0.005,4.173,0,0,0,81,32
175,48.919,48.882,0.037,2.847,0.002,0.001,0.000,0.000,0.000,0.000,0.050,41.315,0.005,0.024,0.029,0.001,0.001,0.002,4.606,0,0,0,81,33
176,44.302,44.269,0.033,2.145,0.001,0.001,0.000,0.000,0.000,0.000,0.059,37.728,0.003,0.047,0.031,0.001,0.002,0.003,4.248,0,0,0,81,34
177,26.311,26.287,0.024,0.924,0.001,0.001,0.000,0.000,0.000,0.000,0.050,21.108,0.003,0.027,0.033,0.002,0.002,0.003,4.134,0,0,0,81,35
178,73.535,73.508,0.027,2.457,0.001,0.001,0.000,0.000,0.000,0.000,0.049,66.706,0.003,0.019,0.029,0.001,0.002,0.003,4.238,0,0,0,81,36
179,48.189,48.165,0.024,1.959,0.001,0.001,0.000,0.000,0.000,0.000,0.050,41.901,0.004,0.023,0.034,0.003,0.003,0.003,4.184,0,0,0,81,37
180,27.547,27.522,0.024,1.480,0.001,0.001,0.000,0.000,0.000,0.000,0.052,21.736,0.003,0.024,0.032,0.002,0.002,0.003,4.188,0,0,0,81,38
181,70.273,70.248,0.025,1.973,0.001,0.001,0.000,0.000,0.000,0.000,0.049,64.121,0.004,0.020,0.028,0.001,0.001,0.003,4.048,0,0,0,81,39
182,6.894,6.864,0.030,1.343,0.002,0.001,0.000,0.000,0.000,0.000,0.073,0.022,0.007,0.044,0.033,0.002,0.004,0.004,5.330,0,0,0,81,40
183,5.506,5.489,0.017,1.301,0.001,0.001,0.000,0.000,0.000,0.000,0.058,0.016,0.004,0.021,0.029,0.001,0.002,0.003,4.055,0,0,0,81,40
184,4.715,4.706,0.009,0.562,0.001,0.000,0.000,0.000,0.000,0.000,0.043,0.016,0.002,0.016,0.025,0.001,0.001,0.002,4.038,0,0,0,81,40
185,12.724,12.716,0.008,8.736,0.000,0.000,0.000,0.000,0.000,0.000,0.037,0.016,0.002,0.016,0.024,0.000,0.001,0.002,3.883,0,0,0,81,40
186,1347.017,51.458,1295.559,1.195,0.002,0.002,0.000,1295.528,0.000,1092.543,0.068,44.025,0.007,0.033,0.063,0.002,0.004,0.003,6.056,0,1,0,81,41
187,28.643,28.622,0.020,0.912,0.001,0.001,0.000,0.000,0.000,0.000,0.045,23.435,0.004,0.020,0.030,0.001,0.002,0.003,4.170,0,0,0,81,42
188,44.581,44.544,0.037,1.321,0.001,0.001,0.000,0.000,0.000,0.000,0.047,38.834,0.003,0.029,0.034,0.002,0.003,0.004,4.267,0,0,0,81,43
189,30.602,30.570,0.032,2.342,0.001,0.001,0.000,0.000,0.000,0.000,0.046,23.986,0.004,0.027,0.034,0.002,0.003,0.005,4.120,0,0,0,81,44
190,29.224,29.198,0.026,2.107,0.002,0.001,0.000,0.000,0.000,0.000,0.071,21.391,0.008,0.031,0.039,0.002,0.003,0.004,5.542,0,0,0,81,46
191,92.458,92.435,0.023,2.349,0.001,0.001,0.000,0.000,0.000,0.000,0.050,85.760,0.004,0.022,0.030,0.002,0.001,0.003,4.214,0,0,0,81,47
192,48.090,48.060,0.030,2.713,0.002,0.001,0.000,0.000,0.000,0.000,0.048,40.993,0.005,0.029,0.035,0.002,0.001,0.004,4.230,0,0,0,81,48
193,46.668,46.639,0.029,1.974,0.001,0.001,0.000,0.000,0.000,0.000,0.042,40.456,0.011,0.028,0.030,0.003,0.003,0.004,4.087,0,0,0,81,49
194,46.810,46.779,0.031,2.366,0.001,0.001,0.000,0.000,0.000,0.000,0.043,40.031,0.004,0.044,0.032,0.002,0.002,0.003,4.251,0,0,0,81,50
195,51.349,51.322,0.027,2.452,0.001,0.001,0.000,0.000,0.000,0.000,0.045,44.560,0.005,0.028,0.033,0.002,0.005,0.004,4.187,0,0,0,81,51
196,43.928,43.901,0.027,2.242,0.002,0.001,0.000,0.000,0.000,0.000,0.045,37.225,0.004,0.026,0.035,0.003,0.002,0.004,4.314,0,0,0,81,52
197,47.707,47.678,0.029,2.324,0.002,0.001,0.000,0.000,0.000,0.000,0.051,41.068,0.006,0.035,0.044,0.005,0.003,0.003,4.137,0,0,0,81,53
198,49.975,49.949,0.026,2.259,0.001,0.001,0.000,0.000,0.000,0.000,0.043,43.449,0.004,0.024,0.033,0.002,0.002,0.003,4.129,0,0,0,81,54
199,41.580,41.557,0.023,2.943,0.002,0.001,0.000,0.000,0.000,0.000,0.065,32.400,0.007,0.022,0.030,0.002,0.002,0.004,6.080,0,0,0,81,55
200,50.561,50.540,0.021,2.050,0.002,0.001,0.000,0.000,0.000,0.000,0.039,43.199,0.006,0.021,0.037,0.001,0.001,0.003,5.182,0,0,0,81,56
201,48.690,48.664,0.025,2.226,0.001,0.001,0.000,0.000,0.000,0.000,0.040,42.181,0.005,0.024,0.031,0.002,0.003,0.003,4.147,0,0,0,81,57
202,29.921,29.896,0.025,1.119,0.002,0.001,0.000,0.000,0.000,0.000,0.038,20.547,0.005,0.024,0.034,0.002,0.002,0.004,8.121,0,0,0,81,58
203,48.849,48.802,0.048,1.100,0.001,0.001,0.000,0.000,0.000,0.000,0.035,43.157,0.006,0.025,0.035,0.002,0.002,0.003,4.434,0,0,0,81,59
204,24.438,24.407,0.031,1.110,0.001,0.001,0.000,0.000,0.000,0.000,0.036,19.051,0.005,0.031,0.036,0.001,0.003,0.004,4.130,0,0,0,81,60
205,40.427,40.398,0.029,2.207,0.002,0.001,0.000,0.000,0.000,0.000,0.034,33.026,0.006,0.023,0.033,0.002,0.001,0.002,5.062,0,0,0,81,61
206,42.985,42.959,0.027,1.761,0.001,0.001,0.000,0.000,0.000,0.000,0.035,36.325,0.005,0.024,0.030,0.001,0.001,0.003,4.771,0,0,0,81,62
207,49.335,49.300,0.035,2.671,0.001,0.001,0.000,0.000,0.000,0.000,0.035,41.643,0.006,0.047,0.042,0.003,0.005,0.003,4.843,0,0,0,81,63
208,53.867,53.820,0.047,2.167,0.001,0.001,0.000,0.000,0.000,0.000,0.034,43.480,4.061,0.049,0.039,0.003,0.005,0.004,3.978,0,0,0,81,64
209,29.743,29.712,0.031,1.339,20.934,0.035,20.059,0.000,0.000,0.000,0.103,2.721,0.009,0.037,0.034,0.003,0.005,0.003,4.524,20,0,0,81,45
210,5.197,5.172,0.025,0.943,0.001,0.001,0.000,0.000,0.000,0.000,0.049,0.016,0.003,0.024,0.026,0.002,0.002,0.004,4.104,0,0,0,81,45
211,4.763,4.755,0.008,0.530,0.001,0.000,0.000,0.000,0.000,0.000,0.044,0.016,0.003,0.016,0.017,0.001,0.001,0.002,4.125,0,0,0,81,45
212,5.087,5.078,0.009,1.054,0.001,0.000,0.000,0.000,0.000,0.000,0.041,0.016,0.002,0.015,0.017,0.000,0.001,0.002,3.930,0,0,0,81,45
213,15.660,15.636,0.024,9.124,0.002,0.001,0.000,0.000,0.000,0.000,0.158,0.019,0.008,0.036,0.028,0.001,0.004,0.003,6.253,0,0,0,81,45
214,16.481,16.457,0.024,10.684,0.002,0.001,0.000,0.000,0.000,0.000,0.074,0.023,0.007,0.031,0.028,0.002,0.003,0.004,5.598,0,0,0,81,45
215,16.667,16.642,0.025,10.845,0.002,0.001,0.000,0.000,0.000,0.000,0.072,0.023,0.007,0.030,0.028,0.001,0.002,0.004,5.628,0,0,0,81,45
216,17.012,16.988,0.024,11.228,0.002,0.001,0.000,0.000,0.000,0.000,0.073,0.023,0.007,0.031,0.029,0.002,0.002,0.003,5.589,0,0,0,81,45
217,18.236,18.211,0.025,12.202,0.002,0.001,0.000,0.000,0.000,0.000,0.078,0.023,0.007,0.033,0.028,0.002,0.003,0.004,5.831,0,0,0,81,45
218,14.602,14.578,0.024,9.124,0.001,0.001,0.000,0.000,0.000,0.000,0.049,0.016,0.005,0.033,0.028,0.001,0.003,0.003,5.314,0,0,0,81,45
219,16.724,16.699,0.025,10.961,0.002,0.001,0.000,0.000,0.000,0.000,0.076,0.022,0.007,0.029,0.028,0.002,0.002,0.004,5.567,0,0,0,81,45
220,16.503,16.478,0.025,10.649,0.002,0.001,0.000,0.000,0.000,0.000,0.077,0.024,0.007,0.033,0.027,0.002,0.003,0.004,5.651,0,0,0,81,45
221,16.882,16.861,0.021,12.812,0.001,0.001,0.000,0.000,0.000,0.000,0.055,0.015,0.007,0.022,0.021,0.002,0.002,0.003,3.923,0,0,0,81,45
222,1401.152,52.928,1348.225,1.489,0.003,0.002,0.000,1348.191,0.000,1138.117,0.062,46.926,0.007,0.033,0.042,0.002,0.004,0.003,4.357,0,1,0,81,46
223,45.817,45.794,0.023,1.085,0.002,0.001,0.000,0.000,0.000,0.000,0.046,40.098,0.005,0.025,0.014,0.001,0.002,0.003,4.513,0,0,0,81,47
224,34.047,34.026,0.021,2.334,0.001,0.001,0.000,0.000,0.000,0.000,0.046,27.389,0.004,0.020,0.014,0.001,0.002,0.003,4.212,0,0,0,81,48
225,48.281,48.261,0.020,2.157,0.001,0.001,0.000,0.000,0.000,0.000,0.046,41.846,0.004,0.020,0.013,0.001,0.002,0.003,4.167,0,0,0,81,49
226,39.275,39.240,0.035,2.254,0.002,0.001,0.000,0.000,0.000,0.000,0.066,30.802,0.007,0.049,0.023,0.001,0.003,0.004,6.029,0,0,0,81,50
227,7.537,7.484,0.053,1.036,0.002,0.001,0.000,0.000,0.000,0.000,0.065,0.635,0.007,0.068,0.034,0.003,0.006,0.007,5.621,0,0,0,81,51
228,5.354,5.338,0.016,1.151,0.001,0.001,0.000,0.000,0.000,0.000,0.051,0.017,0.004,0.021,0.014,0.001,0.002,0.003,4.073,0,0,0,81,51
229,4.447,4.438,0.009,0.465,0.001,0.000,0.000,0.000,0.000,0.000,0.038,0.016,0.002,0.016,0.010,0.001,0.001,0.002,3.887,0,0,0,81,51
230,17.537,17.529,0.008,13.950,0.001,0.000,0.000,0.000,0.000,0.000,0.036,0.016,0.002,0.015,0.009,0.000,0.000,0.002,3.498,0,0,0,81,51
231,27.887,27.855,0.031,1.362,0.001,0.001,0.000,0.000,0.000,0.000,0.051,19.897,0.006,0.038,0.019,0.002,0.004,0.003,6.472,0,0,0,81,51
232,51.291,51.271,0.021,5.283,0.001,0.001,0.000,0.000,0.000,0.000,0.045,42.359,0.004,0.020,0.014,0.001,0.001,0.003,3.541,0,0,0,81,52
233,45.943,45.921,0.022,0.960,0.001,0.001,0.000,0.000,0.000,0.000,0.056,41.127,0.005,0.026,0.019,0.001,0.003,0.003,3.720,0,0,0,81,53
234,4.761,4.743,0.017,0.870,0.001,0.001,0.000,0.000,0.000,0.000,0.050,0.017,0.004,0.021,0.015,0.001,0.002,0.003,3.762,0,0,0,81,54
235,4.199,4.190,0.009,0.447,0.001,0.000,0.000,0.000,0.000,0.000,0.040,0.016,0.003,0.017,0.010,0.001,0.001,0.002,3.653,0,0,0,81,54
236,50.154,50.141,0.013,1.812,0.002,0.001,0.000,0.000,0.000,0.000,0.067,41.733,0.007,0.015,0.009,0.000,0.000,0.002,6.494,0,0,0,81,54
237,5.258,5.237,0.021,0.911,0.001,0.001,0.000,0.000,0.000,0.000,0.048,0.017,0.004,0.033,0.014,0.002,0.003,0.003,4.202,0,0,0,81,55
238,4.631,4.617,0.015,0.914,0.001,0.000,0.000,0.000,0.000,0.000,0.041,0.016,0.003,0.018,0.013,0.001,0.001,0.003,3.607,0,0,0,81,55
239,4.191,4.181,0.009,0.457,0.001,0.000,0.000,0.000,0.000,0.000,0.039,0.016,0.002,0.016,0.010,0.000,0.001,0.002,3.637,0,0,0,81,55
240,12.926,12.918,0.008,9.302,0.000,0.000,0.000,0.000,0.000,0.000,0.036,0.016,0.002,0.016,0.009,0.000,0.001,0.002,3.535,0,0,0,81,55
241,17.067,17.055,0.012,13.298,0.001,0.000,0.000,0.000,0.000,0.000,0.039,0.016,0.003,0.017,0.010,0.001,0.001,0.002,3.667,0,0,0,81,55
242,17.116,17.092,0.024,11.872,0.002,0.001,0.000,0.000,0.000,0.000,0.068,0.023,0.007,0.030,0.018,0.001,0.003,0.004,5.064,0,0,0,81,55
243,15.880,15.855,0.024,10.694,0.002,0.001,0.000,0.000,0.000,0.000,0.070,0.051,0.007,0.022,0.014,0.001,0.002,0.003,4.989,0,0,0,81,55
244,27.958,27.935,0.023,0.942,0.001,0.001,0.000,0.000,0.000,0.000,0.052,19.712,0.005,0.030,0.018,0.002,0.003,0.004,7.166,0,0,0,81,55
245,5.565,5.547,0.018,1.781,0.002,0.002,0.000,0.000,0.000,0.000,0.062,0.017,0.005,0.020,0.013,0.001,0.002,0.002,3.642,0,0,0,81,56
246,16.840,16.815,0.025,11.692,0.002,0.001,0.000,0.000,0.000,0.000,0.068,0.030,0.007,0.035,0.021,0.002,0.003,0.004,4.952,0,0,0,81,56
247,16.196,16.172,0.025,10.890,0.002,0.001,0.000,0.000,0.000,0.000,0.071,0.023,0.007,0.034,0.018,0.001,0.002,0.003,5.120,0,0,0,81,56
248,1384.252,32.859,1351.393,1.617,0.002,0.001,0.000,1351.362,0.000,1134.542,0.057,25.659,0.007,0.140,0.043,0.016,0.004,0.004,5.312,0,1,0,81,57
249,71.360,71.339,0.021,1.116,29.308,0.028,28.532,0.000,0.000,0.000,0.088,37.110,0.008,0.021,0.020,0.001,0.002,0.003,3.661,30,0,0,81,28
250,48.701,48.679,0.022,4.712,0.001,0.001,0.000,0.000,0.000,0.000,0.049,40.095,0.004,0.022,0.017,0.001,0.002,0.003,3.772,0,0,0,81,29
251,23.886,23.852,0.033,1.114,0.002,0.001,0.000,0.000,0.000,0.000,0.069,18.461,0.006,0.035,0.018,0.002,0.002,0.003,4.142,0,0,0,81,30
252,48.436,48.406,0.030,1.499,0.001,0.001,0.000,0.000,0.000,0.000,0.050,42.933,0.004,0.028,0.024,0.002,0.004,0.004,3.857,0,0,0,81,31
253,1567.778,16.581,1551.197,1.810,0.002,0.001,0.000,1551.164,0.000,1043.460,0.061,9.827,0.007,0.037,0.043,0.002,0.004,0.004,4.784,0,1,0,81,33
254,34.462,34.412,0.050,0.908,0.001,0.001,0.000,0.000,0.000,0.000,0.048,29.551,0.004,0.037,0.029,0.004,0.006,0.007,3.819,0,0,0,81,34
255,27.220,27.187,0.033,1.222,0.001,0.001,0.000,0.000,0.000,0.000,0.049,21.622,0.005,0.031,0.017,0.002,0.004,0.005,4.228,0,0,0,81,35
256,27.115,27.080,0.035,1.755,0.001,0.001,0.000,0.000,0.000,0.000,0.051,21.274,0.003,0.023,0.016,0.003,0.002,0.003,3.949,0,0,0,81,36
257,47.399,47.375,0.024,2.572,0.001,0.001,0.000,0.000,0.000,0.000,0.054,40.515,0.006,0.026,0.015,0.002,0.002,0.003,4.180,0,0,0,81,37
258,46.514,46.466,0.049,2.100,0.002,0.001,0.000,0.000,0.000,0.000,0.055,40.233,0.007,0.066,0.025,0.003,0.006,0.008,3.962,0,0,0,81,38
259,14.331,14.305,0.025,1.355,0.001,0.001,0.000,0.000,0.000,0.000,0.054,9.021,0.004,0.024,0.017,0.002,0.002,0.004,3.823,0,0,0,81,39
260,52.666,52.631,0.035,2.074,0.001,0.001,0.000,0.000,0.000,0.000,0.166,44.184,0.005,0.048,0.192,0.002,0.003,0.004,5.953,0,0,0,81,40
261,25.187,25.157,0.030,1.472,0.001,0.001,0.000,0.000,0.000,0.000,0.043,19.600,0.004,0.025,0.019,0.003,0.001,0.003,3.985,0,0,0,81,41
262,38.083,38.052,0.031,2.506,0.001,0.001,0.000,0.000,0.000,0.000,0.044,31.269,0.004,0.026,0.023,0.002,0.002,0.005,4.170,0,0,0,81,42
263,49.985,49.961,0.023,1.703,0.001,0.001,0.000,0.000,0.000,0.000,0.059,43.848,0.006,0.024,0.021,0.002,0.002,0.003,4.292,0,0,0,81,43
264,1516.864,19.786,1497.078,1.622,0.003,0.002,0.000,1497.044,0.000,947.360,0.038,13.618,0.006,0.041,0.051,0.002,0.003,0.003,4.401,0,1,0,81,45
265,15.936,15.917,0.019,1.427,0.001,0.001,0.000,0.000,0.000,0.000,0.027,11.885,0.003,0.017,0.015,0.001,0.001,0.002,2.538,0,0,0,81,46
266,22.601,22.575,0.026,1.980,0.002,0.001,0.000,0.000,0.000,0.000,0.036,16.182,0.006,0.027,0.022,0.002,0.002,0.003,4.313,0,0,0,81,47
267,30.006,29.980,0.026,1.625,0.001,0.001,0.000,0.000,0.000,0.000,0.036,24.578,0.007,0.028,0.021,0.002,0.003,0.003,3.676,0,0,0,81,48
268,16.851,16.826,0.025,1.926,0.001,0.001,0.000,0.000,0.000,0.000,0.036,11.023,0.006,0.028,0.022,0.001,0.003,0.003,3.777,0,0,0,81,49
269,23.629,23.603,0.026,1.606,0.002,0.001,0.000,0.000,0.000,0.000,0.036,18.132,0.006,0.032,0.017,0.002,0.004,0.003,3.764,0,0,0,81,50
270,42.631,42.606,0.025,1.799,0.002,0.002,0.000,0.000,0.000,0.000,0.036,36.995,0.006,0.028,0.015,0.002,0.003,0.003,3.718,0,0,0,81,51
271,28.333,28.294,0.039,1.001,0.002,0.001,0.000,0.000,0.000,0.000,0.035,22.996,0.006,0.047,0.072,0.003,0.022,0.005,4.106,0,0,0,81,52
272,15.540,15.514,0.026,0.983,0.002,0.001,0.000,0.000,0.000,0.000,0.035,10.686,0.007,0.027,0.036,0.002,0.003,0.003,3.731,0,0,0,81,53
273,25.653,25.611,0.041,2.349,0.001,0.001,0.000,0.000,0.000,0.000,0.023,19.879,0.003,0.028,0.022,0.002,0.003,0.005,3.298,0,0,0,81,54
274,18.712,18.681,0.031,1.352,0.002,0.001,0.000,0.000,0.000,0.000,0.050,12.824,0.008,0.027,0.021,0.002,0.003,0.003,4.389,0,0,0,81,55
275,28.591,28.557,0.034,1.141,0.002,0.001,0.000,0.000,0.000,0.000,0.037,22.915,0.006,0.035,0.041,0.002,0.003,0.004,4.370,0,0,0,81,56
276,15.168,15.139,0.029,0.922,0.002,0.001,0.000,0.000,0.000,0.000,0.034,10.395,0.006,0.033,0.045,0.001,0.003,0.004,3.694,0,0,0,81,57
277,26.790,26.754,0.035,1.099,0.001,0.001,0.000,0.000,0.000,0.000,0.023,22.973,0.003,0.027,0.015,0.003,0.002,0.005,2.604,0,0,0,81,58
278,18.090,18.071,0.019,1.114,0.001,0.001,0.000,0.000,0.000,0.000,0.021,14.367,0.003,0.015,0.011,0.001,0.003,0.002,2.534,0,0,0,81,59
279,27.750,27.721,0.028,1.103,0.001,0.001,0.000,0.000,0.000,0.000,0.025,23.333,0.004,0.029,0.038,0.002,0.003,0.003,3.181,0,0,0,81,60
280,14.993,14.956,0.037,2.057,0.001,0.001,0.000,0.000,0.000,0.000,0.021,10.267,0.003,0.024,0.017,0.001,0.001,0.003,2.562,0,0,0,81,61
281,13.533,13.517,0.016,1.168,0.001,0.001,0.000,0.000,0.000,0.000,0.022,9.809,0.003,0.014,0.011,0.001,0.002,0.002,2.485,0,0,0,81,62
282,13.491,13.477,0.014,0.906,0.001,0.000,0.000,0.000,0.000,0.000,0.020,10.121,0.002,0.010,0.008,0.001,0.001,0.001,2.406,0,0,0,81,63
283,30.649,30.618,0.032,1.177,0.001,0.001,0.000,0.000,0.000,0.000,0.021,26.895,0.003,0.015,0.017,0.002,0.001,0.002,2.485,0,0,0,81,64
284,26.629,26.600,0.029,1.030,0.001,0.001,0.000,0.000,0.000,0.000,0.022,22.994,0.003,0.016,0.014,0.001,0.001,0.003,2.515,0,0,0,81,66
285,16.363,16.336,0.027,1.305,0.001,0.001,0.000,0.000,0.000,0.000,0.022,12.426,0.003,0.018,0.017,0.001,0.001,0.008,2.534,0,0,0,81,67
286,13.834,13.804,0.030,0.922,0.001,0.001,0.000,0.000,0.000,0.000,0.022,10.350,0.003,0.020,0.018,0.002,0.002,0.003,2.462,0,0,0,81,68
287,26.200,26.169,0.032,0.910,0.001,0.001,0.000,0.000,0.000,0.000,0.020,22.665,0.003,0.028,0.018,0.002,0.003,0.002,2.516,0,0,0,81,69
288,14.490,14.462,0.028,0.873,0.001,0.001,0.000,0.000,0.000,0.000,0.021,11.058,0.003,0.017,0.014,0.003,0.001,0.003,2.468,0,0,0,81,70
289,26.418,26.378,0.040,0.816,0.001,0.001,0.000,0.000,0.000,0.000,0.021,22.921,0.003,0.014,0.011,0.001,0.001,0.003,2.586,0,0,0,81,71
290,14.217,14.191,0.026,0.641,0.001,0.001,0.000,0.000,0.000,0.000,0.021,10.817,0.003,0.020,0.015,0.003,0.002,0.002,2.668,0,0,0,81,72
291,13.767,13.736,0.031,0.847,0.001,0.001,0.000,0.000,0.000,0.000,0.021,10.377,0.003,0.022,0.013,0.002,0.002,0.003,2.446,0,0,0,81,73
292,14.873,14.844,0.029,1.323,0.001,0.001,0.000,0.000,0.000,0.000,0.020,10.979,0.003,0.019,0.013,0.001,0.002,0.004,2.478,0,0,0,81,74
293,26.055,26.031,0.024,0.647,0.001,0.001,0.000,0.000,0.000,0.000,0.020,22.909,0.002,0.016,0.014,0.002,0.002,0.002,2.417,0,0,0,81,75
294,15.643,15.605,0.039,1.837,0.001,0.001,0.000,0.000,0.000,0.000,0.020,11.206,0.003,0.023,0.017,0.002,0.002,0.002,2.491,0,0,0,81,76
295,14.779,14.757,0.022,1.159,0.001,0.001,0.000,0.000,0.000,0.000,0.021,11.067,0.003,0.017,0.011,0.001,0.002,0.002,2.474,0,0,0,81,77
296,26.806,26.782,0.025,1.247,0.001,0.001,0.000,0.000,0.000,0.000,0.023,22.917,0.004,0.021,0.013,0.002,0.002,0.002,2.550,0,0,0,81,78
297,29.783,29.759,0.023,1.679,0.001,0.001,0.000,0.000,0.000,0.000,0.021,25.456,0.003,0.018,0.014,0.002,0.003,0.002,2.561,0,0,0,81,79
298,15.141,15.113,0.028,1.234,0.001,0.001,0.000,0.000,0.000,0.000,0.020,11.220,0.003,0.029,0.022,0.003,0.003,0.003,2.574,0,0,0,81,80
299,23.433,23.394,0.039,1.093,0.001,0.001,0.000,0.000,0.000,0.000,0.021,15.214,4.010,0.042,0.028,0.004,0.004,0.004,2.974,0,0,0,81,81
300,25.740,25.695,0.045,2.502,0.001,0.001,0.000,0.000,0.000,0.000,0.021,15.703,4.175,0.048,0.059,0.004,0.009,0.003,3.170,0,0,0,81,82
301,33.945,33.917,0.028,2.284,0.002,0.001,0.000,0.000,0.000,0.000,0.033,21.302,6.086,0.030,0.018,0.002,0.003,0.003,4.156,0,0,0,81,83
302,11.506,11.479,0.027,1.381,0.002,0.001,0.000,0.000,0.000,0.000,0.032,0.184,5.590,0.028,0.043,0.002,0.003,0.003,4.212,0,0,0,81,84
303,16.402,16.373,0.029,1.742,0.001,0.001,0.000,0.000,0.000,0.000,0.037,0.182,6.349,0.028,0.022,0.001,0.003,0.002,8.005,0,0,0,81,84
304,18.474,18.450,0.024,1.952,0.002,0.001,0.000,0.000,0.000,0.000,0.117,0.196,8.487,0.022,0.014,0.001,0.002,0.003,7.657,0,0,0,81,84
305,13.199,13.175,0.024,1.305,0.002,0.001,0.000,0.000,0.000,0.000,0.041,0.035,5.049,0.023,0.022,0.001,0.002,0.003,6.692,0,0,0,81,84
