Performance Profiler Log
Started: 20260413_014407
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,CU_ManagerUpdate_ms,CU_Eviction_ms,CU_SyncLoad_ms,CU_SyncWorldgen_ms,CU_SyncMesh_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms,ChunksEvicted,ChunksSyncGen,ChunksSyncLoaded,DesiredCount,ResidentCount
472,16.558,16.550,0.008,12.515,0.001,0.000,0.000,0.000,0.000,0.000,0.032,0.017,0.002,0.017,0.010,0.001,0.004,0.002,3.949,0,0,0,81,67
473,16.781,16.772,0.009,12.632,0.001,0.000,0.000,0.000,0.000,0.000,0.035,0.017,0.002,0.017,0.010,0.001,0.004,0.002,4.052,0,0,0,81,67
474,16.335,16.327,0.009,12.168,0.001,0.000,0.000,0.000,0.000,0.000,0.035,0.017,0.002,0.017,0.010,0.001,0.004,0.002,4.069,0,0,0,81,67
475,16.319,16.310,0.009,12.258,0.001,0.000,0.000,0.000,0.000,0.000,0.033,0.017,0.002,0.017,0.010,0.001,0.004,0.002,3.967,0,0,0,81,67
476,16.527,16.519,0.008,12.450,0.001,0.000,0.000,0.000,0.000,0.000,0.033,0.017,0.002,0.017,0.010,0.016,0.003,0.002,3.969,0,0,0,81,67
477,17.401,17.393,0.008,13.398,0.001,0.000,0.000,0.000,0.000,0.000,0.032,0.017,0.002,0.016,0.010,0.001,0.004,0.002,3.912,0,0,0,81,67
478,25.930,25.917,0.014,3.257,0.002,0.001,0.000,0.000,0.000,0.000,0.057,16.921,0.006,0.017,0.011,0.001,0.004,0.002,5.638,0,0,0,81,67
479,6.712,6.697,0.015,2.461,0.001,0.001,0.000,0.000,0.000,0.000,0.040,0.017,0.003,0.020,0.013,0.001,0.008,0.003,4.130,0,0,0,81,68
480,16.750,16.741,0.009,12.645,0.001,0.000,0.000,0.000,0.000,0.000,0.034,0.017,0.002,0.017,0.011,0.001,0.004,0.002,4.006,0,0,0,81,68
481,16.910,16.901,0.009,12.858,0.001,0.000,0.000,0.000,0.000,0.000,0.033,0.017,0.002,0.017,0.010,0.001,0.004,0.002,3.958,0,0,0,81,68
482,16.361,16.341,0.020,12.165,0.001,0.001,0.000,0.000,0.000,0.000,0.043,0.017,0.006,0.034,0.022,0.002,0.007,0.003,4.043,0,0,0,81,68
483,16.681,16.671,0.009,12.315,0.001,0.000,0.000,0.000,0.000,0.000,0.036,0.017,0.002,0.018,0.011,0.015,0.003,0.002,4.250,0,0,0,81,68
484,16.234,16.224,0.011,12.106,0.001,0.000,0.000,0.000,0.000,0.000,0.036,0.018,0.003,0.018,0.011,0.001,0.005,0.002,4.024,0,0,0,81,68
485,16.901,16.892,0.009,12.806,0.001,0.000,0.000,0.000,0.000,0.000,0.033,0.017,0.002,0.017,0.014,0.001,0.004,0.002,3.995,0,0,0,81,68
486,16.580,16.571,0.009,12.547,0.001,0.000,0.000,0.000,0.000,0.000,0.033,0.017,0.002,0.017,0.010,0.001,0.004,0.002,3.937,0,0,0,81,68
487,16.471,16.462,0.009,12.423,0.001,0.000,0.000,0.000,0.000,0.000,0.034,0.017,0.003,0.017,0.009,0.001,0.004,0.002,3.953,0,0,0,81,68
488,16.656,16.635,0.021,11.562,0.002,0.001,0.000,0.000,0.000,0.000,0.046,0.017,0.006,0.029,0.014,0.002,0.009,0.003,4.947,0,0,0,81,68
489,17.090,17.073,0.017,12.805,0.001,0.001,0.000,0.000,0.000,0.000,0.042,0.018,0.005,0.029,0.014,0.017,0.006,0.003,4.133,0,0,0,81,68
490,15.941,15.923,0.018,4.381,0.001,0.001,0.000,0.000,0.000,0.000,0.044,4.928,0.004,0.019,0.015,0.001,0.006,0.002,6.521,0,0,0,81,68
491,16.233,16.214,0.019,10.210,0.002,0.001,0.000,0.000,0.000,0.000,0.064,0.024,0.006,0.022,0.014,0.001,0.009,0.003,5.859,0,0,0,81,69
492,16.353,16.337,0.016,12.041,0.001,0.001,0.000,0.000,0.000,0.000,0.049,0.018,0.005,0.025,0.013,0.001,0.008,0.003,4.171,0,0,0,81,69
493,16.687,16.679,0.008,12.593,0.001,0.000,0.000,0.000,0.000,0.000,0.035,0.017,0.002,0.017,0.010,0.001,0.005,0.002,3.997,0,0,0,81,69
494,16.461,16.453,0.008,12.390,0.001,0.000,0.000,0.000,0.000,0.000,0.033,0.017,0.002,0.017,0.010,0.001,0.004,0.002,3.977,0,0,0,81,69
495,16.698,16.689,0.009,12.569,0.001,0.000,0.000,0.000,0.000,0.000,0.034,0.017,0.002,0.017,0.010,0.001,0.004,0.002,4.032,0,0,0,81,69
496,17.391,17.380,0.011,13.166,0.001,0.001,0.000,0.000,0.000,0.000,0.036,0.017,0.002,0.018,0.012,0.016,0.004,0.002,4.106,0,0,0,81,69
497,16.118,16.105,0.013,12.114,0.001,0.001,0.000,0.000,0.000,0.000,0.038,0.018,0.003,0.021,0.012,0.001,0.006,0.003,3.889,0,0,0,81,69
498,16.570,16.561,0.009,11.976,0.001,0.000,0.000,0.000,0.000,0.000,0.034,0.017,0.002,0.017,0.010,0.001,0.004,0.002,4.497,0,0,0,81,69
499,19.047,19.032,0.014,4.076,0.002,0.001,0.000,0.000,0.000,0.000,0.066,7.060,0.008,0.016,0.013,0.001,0.015,0.002,7.775,0,0,0,81,69
500,13.441,13.425,0.016,9.158,0.002,0.001,0.000,0.000,0.000,0.000,0.045,0.018,0.004,0.019,0.011,0.001,0.007,0.002,4.157,0,0,0,81,70
501,17.843,17.833,0.010,13.664,0.001,0.000,0.000,0.000,0.000,0.000,0.038,0.017,0.003,0.017,0.010,0.001,0.005,0.002,4.075,0,0,0,81,70
502,16.162,16.138,0.024,9.582,0.002,0.001,0.000,0.000,0.000,0.000,0.066,0.024,0.006,0.035,0.018,0.019,0.009,0.003,6.372,0,0,0,81,70
503,16.666,16.642,0.025,10.537,0.002,0.001,0.000,0.000,0.000,0.000,0.069,0.024,0.008,0.036,0.018,0.002,0.010,0.004,5.933,0,0,0,81,70
504,18.423,18.398,0.025,10.776,0.003,0.002,0.000,0.000,0.000,0.000,0.612,0.028,0.011,0.037,0.019,0.002,0.010,0.004,6.897,0,0,0,81,70
505,13.740,13.716,0.024,6.498,0.002,0.001,0.000,0.000,0.000,0.000,0.069,0.024,0.007,0.036,0.001,0.006,0.001,0.003,7.068,0,0,0,81,70
506,8.960,8.934,0.025,1.267,0.002,0.001,0.000,0.000,0.000,0.000,1.662,0.032,0.010,0.037,0.001,0.002,0.003,0.003,5.916,0,0,0,81,70
507,10.917,10.893,0.024,1.636,0.002,0.001,0.000,0.000,0.000,0.000,0.083,0.023,0.007,0.031,0.001,0.002,0.002,0.003,9.104,0,0,0,81,70
508,12.233,12.209,0.024,5.356,0.002,0.001,0.000,0.000,0.000,0.000,0.068,0.024,0.007,0.105,0.001,0.003,0.004,0.004,6.636,0,0,0,81,70
509,86.019,85.994,0.025,1.226,72.014,0.040,71.047,0.000,0.000,0.000,0.112,5.458,0.009,0.032,0.001,0.002,0.003,0.003,7.133,31,0,0,81,39
510,16.361,16.342,0.018,12.062,0.001,0.001,0.000,0.000,0.000,0.000,0.056,0.017,0.004,0.022,0.014,0.026,0.004,0.003,4.135,0,0,0,81,40
511,12.702,12.679,0.024,4.856,0.002,0.001,0.000,0.000,0.000,0.000,0.083,0.024,0.007,0.036,0.019,0.002,0.010,0.004,7.636,0,0,0,81,40
512,9.659,9.635,0.024,3.715,0.002,0.001,0.000,0.000,0.000,0.000,0.083,0.023,0.006,0.035,0.019,0.002,0.010,0.004,5.737,0,0,0,81,40
513,10.179,10.155,0.024,3.473,0.002,0.001,0.000,0.000,0.000,0.000,0.076,0.022,0.007,0.036,0.019,0.002,0.010,0.003,6.504,0,0,0,81,40
514,16.431,16.407,0.025,9.703,0.002,0.001,0.000,0.000,0.000,0.000,0.080,0.023,0.007,0.035,0.018,0.002,0.010,0.003,6.523,0,0,0,81,40
515,16.244,16.220,0.024,9.952,0.002,0.001,0.000,0.000,0.000,0.000,0.080,0.023,0.007,0.035,0.018,0.002,0.010,0.003,6.088,0,0,0,81,40
516,15.838,15.815,0.024,9.573,0.002,0.001,0.000,0.000,0.000,0.000,0.081,0.023,0.007,0.037,0.019,0.002,0.009,0.004,6.057,0,0,0,81,40
517,16.796,16.776,0.020,12.386,0.002,0.001,0.000,0.000,0.000,0.000,0.059,0.017,0.006,0.032,0.014,0.002,0.008,0.003,4.248,0,0,0,81,40
518,16.643,16.620,0.023,10.091,0.002,0.001,0.000,0.000,0.000,0.000,0.080,0.023,0.007,0.034,0.018,0.020,0.008,0.004,6.334,0,0,0,81,40
519,16.827,16.806,0.021,12.884,0.001,0.001,0.000,0.000,0.000,0.000,0.063,0.017,0.006,0.030,0.015,0.002,0.008,0.003,3.776,0,0,0,81,40
520,1788.708,18.760,1769.948,2.382,0.003,0.002,0.000,1769.919,0.000,935.335,0.073,11.130,0.007,0.038,0.001,0.021,0.001,0.003,5.103,0,1,0,81,41
521,16.072,16.042,0.030,2.774,0.002,0.001,0.000,0.000,0.000,0.000,0.074,8.109,0.006,0.037,0.026,0.021,0.006,0.004,4.984,0,0,0,81,42
522,23.988,23.959,0.029,2.677,0.002,0.001,0.000,0.000,0.000,0.000,0.075,16.152,0.008,0.030,0.018,0.002,0.010,0.003,4.982,0,0,0,81,42
523,16.935,16.912,0.023,3.257,0.001,0.001,0.000,0.000,0.000,0.000,0.051,9.837,0.004,0.025,0.016,0.002,0.009,0.003,3.707,0,0,0,81,43
524,17.930,17.896,0.034,3.081,0.002,0.001,0.000,0.000,0.000,0.000,0.073,9.066,0.007,0.052,0.024,0.002,0.013,0.004,5.572,0,0,0,81,44
525,18.305,18.276,0.029,3.020,0.002,0.001,0.000,0.000,0.000,0.000,0.047,10.508,0.004,0.035,0.017,0.002,0.011,0.003,4.628,0,0,0,81,45
526,23.204,23.174,0.029,3.450,0.002,0.001,0.000,0.000,0.000,0.000,0.054,14.918,0.006,0.044,0.016,0.017,0.008,0.003,4.655,0,0,0,81,46
527,22.306,22.276,0.030,3.414,0.002,0.001,0.000,0.000,0.000,0.000,0.080,13.637,0.007,0.037,0.040,0.002,0.010,0.004,5.044,0,0,0,81,48
528,10.829,10.803,0.026,4.203,0.002,0.001,0.000,0.000,0.000,0.000,0.054,1.787,0.005,0.045,0.019,0.003,0.009,0.003,4.674,0,0,0,81,49
529,8.165,8.142,0.023,4.278,0.001,0.001,0.000,0.000,0.000,0.000,0.054,0.017,0.004,0.026,0.017,0.002,0.008,0.003,3.734,0,0,0,81,49
530,15.934,15.911,0.023,11.769,0.001,0.001,0.000,0.000,0.000,0.000,0.043,0.016,0.003,0.036,0.051,0.002,0.010,0.003,3.977,0,0,0,81,49
531,16.097,16.077,0.020,11.830,0.002,0.001,0.000,0.000,0.000,0.000,0.055,0.017,0.006,0.020,0.013,0.001,0.007,0.003,4.124,0,0,0,81,49
532,16.505,16.486,0.020,12.237,0.002,0.001,0.000,0.000,0.000,0.000,0.054,0.018,0.005,0.029,0.019,0.001,0.007,0.003,4.111,0,0,0,81,49
533,16.828,16.814,0.015,12.906,0.001,0.001,0.000,0.000,0.000,0.000,0.051,0.017,0.005,0.021,0.013,0.015,0.005,0.002,3.776,0,0,0,81,49
534,16.290,16.277,0.013,12.663,0.001,0.000,0.000,0.000,0.000,0.000,0.040,0.016,0.003,0.018,0.012,0.001,0.006,0.002,3.514,0,0,0,81,49
535,16.526,16.513,0.012,12.891,0.001,0.000,0.000,0.000,0.000,0.000,0.041,0.016,0.003,0.019,0.013,0.001,0.005,0.002,3.521,0,0,0,81,49
536,16.723,16.710,0.013,13.072,0.001,0.001,0.000,0.000,0.000,0.000,0.043,0.016,0.004,0.020,0.013,0.001,0.006,0.002,3.533,0,0,0,81,49
537,16.429,16.417,0.012,12.657,0.001,0.000,0.000,0.000,0.000,0.000,0.043,0.017,0.003,0.019,0.012,0.001,0.005,0.002,3.656,0,0,0,81,49
538,15.988,15.974,0.015,10.171,0.001,0.000,0.000,0.000,0.000,0.000,0.043,2.124,0.004,0.019,0.015,0.001,0.006,0.002,3.589,0,0,0,81,49
539,16.645,16.631,0.014,12.784,0.001,0.000,0.000,0.000,0.000,0.000,0.046,0.019,0.003,0.020,0.017,0.001,0.005,0.003,3.732,0,0,0,81,49
540,17.013,17.004,0.010,12.640,0.001,0.001,0.000,0.000,0.000,0.000,0.043,0.017,0.003,0.018,0.010,0.016,0.004,0.002,4.252,0,0,0,81,49
541,16.147,16.135,0.013,12.268,0.001,0.000,0.000,0.000,0.000,0.000,0.043,0.016,0.003,0.043,0.016,0.001,0.004,0.002,3.738,0,0,0,81,49
542,15.812,15.789,0.024,10.452,0.001,0.001,0.000,0.000,0.000,0.000,0.043,0.016,0.003,0.036,0.036,0.002,0.009,0.003,5.187,0,0,0,81,49
543,21.457,21.439,0.017,3.109,0.001,0.001,0.000,0.000,0.000,0.000,0.045,14.088,0.004,0.020,0.013,0.001,0.008,0.003,4.150,0,0,0,81,49
544,11.190,11.175,0.016,7.226,0.002,0.001,0.000,0.000,0.000,0.000,0.044,0.017,0.004,0.019,0.013,0.001,0.007,0.002,3.839,0,0,0,81,50
545,16.968,16.957,0.011,13.076,0.001,0.000,0.000,0.000,0.000,0.000,0.041,0.017,0.003,0.018,0.011,0.001,0.005,0.002,3.783,0,0,0,81,50
546,16.301,16.292,0.009,12.601,0.001,0.001,0.000,0.000,0.000,0.000,0.040,0.017,0.003,0.018,0.010,0.001,0.004,0.002,3.597,0,0,0,81,50
547,16.825,16.817,0.008,12.616,0.001,0.000,0.000,0.000,0.000,0.000,0.037,0.016,0.002,0.016,0.009,0.015,0.003,0.002,4.101,0,0,0,81,50
548,16.724,16.715,0.009,12.997,0.001,0.000,0.000,0.000,0.000,0.000,0.038,0.017,0.002,0.017,0.010,0.001,0.004,0.002,3.627,0,0,0,81,50
549,17.511,17.503,0.008,13.838,0.001,0.000,0.000,0.000,0.000,0.000,0.037,0.016,0.002,0.016,0.009,0.001,0.004,0.002,3.579,0,0,0,81,50
550,15.826,15.806,0.020,6.430,0.001,0.001,0.000,0.000,0.000,0.000,0.045,5.625,0.005,0.027,0.012,0.001,0.006,0.002,3.652,0,0,0,81,50
551,16.546,16.533,0.013,12.742,0.001,0.001,0.000,0.000,0.000,0.000,0.040,0.017,0.003,0.018,0.013,0.001,0.006,0.002,3.691,0,0,0,81,51
552,16.430,16.421,0.009,12.527,0.001,0.000,0.000,0.000,0.000,0.000,0.037,0.015,0.003,0.016,0.010,0.001,0.004,0.002,3.806,0,0,0,81,51
553,17.366,17.352,0.013,3.718,0.001,0.001,0.000,0.000,0.000,0.000,0.038,9.783,0.003,0.018,0.010,0.001,0.004,0.002,3.774,0,0,0,81,51
554,16.008,15.993,0.015,12.155,0.001,0.001,0.000,0.000,0.000,0.000,0.039,0.017,0.004,0.020,0.014,0.018,0.006,0.002,3.717,0,0,0,81,52
555,20.352,20.340,0.013,16.593,0.001,0.000,0.000,0.000,0.000,0.000,0.036,0.017,0.003,0.019,0.011,0.001,0.005,0.002,3.652,0,0,0,81,52
556,13.114,13.106,0.008,9.407,0.001,0.000,0.000,0.000,0.000,0.000,0.034,0.016,0.002,0.016,0.009,0.001,0.004,0.002,3.615,0,0,0,81,52
557,16.516,16.509,0.007,12.911,0.001,0.000,0.000,0.000,0.000,0.000,0.042,0.017,0.002,0.016,0.009,0.000,0.004,0.002,3.505,0,0,0,81,52
558,16.250,16.241,0.009,12.517,0.001,0.000,0.000,0.000,0.000,0.000,0.035,0.016,0.002,0.016,0.010,0.001,0.004,0.002,3.638,0,0,0,81,52
559,17.020,17.013,0.007,13.353,0.001,0.000,0.000,0.000,0.000,0.000,0.033,0.016,0.002,0.016,0.009,0.001,0.004,0.002,3.577,0,0,0,81,52
560,16.491,16.482,0.009,12.752,0.001,0.000,0.000,0.000,0.000,0.000,0.034,0.016,0.002,0.017,0.010,0.017,0.003,0.002,3.629,0,0,0,81,52
561,16.734,16.724,0.010,13.083,0.001,0.001,0.000,0.000,0.000,0.000,0.037,0.016,0.003,0.018,0.010,0.001,0.005,0.002,3.547,0,0,0,81,52
562,16.907,16.898,0.009,13.220,0.001,0.001,0.000,0.000,0.000,0.000,0.035,0.017,0.002,0.017,0.010,0.001,0.005,0.002,3.588,0,0,0,81,52
563,17.530,17.516,0.014,13.637,0.001,0.001,0.000,0.000,0.000,0.000,0.041,0.017,0.004,0.022,0.011,0.001,0.006,0.002,3.774,0,0,0,81,52
564,17.606,17.587,0.019,3.375,0.001,0.000,0.000,0.000,0.000,0.000,0.045,10.387,0.004,0.026,0.014,0.001,0.006,0.002,3.725,0,0,0,81,52
565,15.497,15.469,0.027,10.407,0.001,0.001,0.000,0.000,0.000,0.000,0.048,0.017,0.004,0.044,0.030,0.002,0.012,0.004,4.900,0,0,0,81,54
566,24.410,24.388,0.023,5.151,0.002,0.001,0.000,0.000,0.000,0.000,0.071,12.343,0.007,0.027,0.015,0.001,0.009,0.003,6.759,0,0,0,81,54
567,25.183,25.154,0.028,4.118,0.002,0.001,0.000,0.000,0.000,0.000,0.044,15.026,0.006,0.037,0.019,0.021,0.009,0.004,5.868,0,0,0,81,55
568,37.944,37.907,0.036,4.456,0.002,0.001,0.000,0.000,0.000,0.000,0.075,27.801,0.008,0.077,0.024,0.004,0.017,0.005,5.439,0,0,0,81,56
569,15.445,15.411,0.034,3.813,0.002,0.001,0.000,0.000,0.000,0.000,0.071,5.825,0.007,0.062,0.024,0.003,0.018,0.005,5.579,0,0,0,81,57
570,10.506,10.471,0.035,3.595,0.002,0.002,0.000,0.000,0.000,0.000,0.061,0.023,0.006,0.063,0.021,0.003,0.017,0.004,6.676,0,0,0,81,58
571,9.361,9.333,0.029,3.632,0.002,0.001,0.000,0.000,0.000,0.000,0.076,0.027,0.009,0.039,0.019,0.002,0.013,0.004,5.510,0,0,0,81,58
572,8.492,8.468,0.024,4.126,0.002,0.001,0.000,0.000,0.000,0.000,0.063,0.020,0.007,0.033,0.019,0.002,0.015,0.004,4.179,0,0,0,81,58
573,16.529,16.520,0.009,12.318,0.001,0.001,0.000,0.000,0.000,0.000,0.053,0.019,0.004,0.018,0.010,0.015,0.004,0.002,4.075,0,0,0,81,58
574,17.372,17.357,0.015,13.321,0.001,0.001,0.000,0.000,0.000,0.000,0.048,0.020,0.004,0.023,0.011,0.001,0.005,0.003,3.921,0,0,0,81,58
575,16.344,16.335,0.009,12.195,0.001,0.000,0.000,0.000,0.000,0.000,0.042,0.016,0.003,0.019,0.010,0.001,0.005,0.002,4.043,0,0,0,81,58
576,17.994,17.984,0.010,13.818,0.001,0.000,0.000,0.000,0.000,0.000,0.046,0.019,0.004,0.016,0.010,0.001,0.004,0.002,4.064,0,0,0,81,58
577,18.458,18.428,0.030,2.943,0.002,0.001,0.000,0.000,0.000,0.000,0.054,10.282,0.007,0.048,0.024,0.005,0.024,0.002,5.037,0,0,0,81,58
578,13.817,13.802,0.015,9.267,0.001,0.001,0.000,0.000,0.000,0.000,0.058,0.019,0.004,0.024,0.017,0.002,0.007,0.003,4.399,0,0,0,81,59
579,16.414,16.401,0.013,12.119,0.001,0.000,0.000,0.000,0.000,0.000,0.042,0.017,0.003,0.018,0.011,0.001,0.008,0.002,4.178,0,0,0,81,59
580,18.251,18.239,0.012,14.001,0.001,0.001,0.000,0.000,0.000,0.000,0.041,0.017,0.003,0.018,0.011,0.018,0.005,0.002,4.123,0,0,0,81,59
581,18.725,18.706,0.019,3.356,0.001,0.001,0.000,0.000,0.000,0.000,0.046,11.119,0.006,0.025,0.067,0.005,0.023,0.002,4.056,0,0,0,81,59
582,12.408,12.390,0.018,8.108,0.001,0.001,0.000,0.000,0.000,0.000,0.046,0.018,0.004,0.027,0.021,0.001,0.008,0.002,4.156,0,0,0,81,60
583,16.577,16.567,0.010,12.680,0.001,0.000,0.000,0.000,0.000,0.000,0.039,0.016,0.003,0.019,0.012,0.000,0.007,0.002,3.788,0,0,0,81,60
584,16.288,16.278,0.011,12.207,0.001,0.000,0.000,0.000,0.000,0.000,0.035,0.021,0.004,0.019,0.013,0.001,0.006,0.002,3.969,0,0,0,81,60
585,19.043,19.027,0.017,3.429,0.001,0.001,0.000,0.000,0.000,0.000,0.045,11.409,0.003,0.022,0.011,0.001,0.006,0.003,4.096,0,0,0,81,60
586,14.524,14.510,0.015,10.278,0.001,0.001,0.000,0.000,0.000,0.000,0.043,0.021,0.005,0.020,0.013,0.020,0.006,0.002,4.100,0,0,0,81,61
587,16.585,16.573,0.012,12.276,0.001,0.000,0.000,0.000,0.000,0.000,0.041,0.020,0.004,0.021,0.014,0.001,0.007,0.002,4.185,0,0,0,81,61
588,16.540,16.529,0.011,12.188,0.002,0.002,0.000,0.000,0.000,0.000,0.049,0.022,0.004,0.019,0.012,0.001,0.009,0.002,4.221,0,0,0,81,61
589,16.877,16.865,0.012,12.725,0.001,0.000,0.000,0.000,0.000,0.000,0.034,0.017,0.002,0.019,0.012,0.001,0.006,0.004,4.045,0,0,0,81,61
590,16.112,16.098,0.013,12.011,0.001,0.000,0.000,0.000,0.000,0.000,0.041,0.019,0.003,0.024,0.014,0.001,0.007,0.002,3.976,0,0,0,81,61
591,16.786,16.775,0.010,12.704,0.001,0.000,0.000,0.000,0.000,0.000,0.038,0.018,0.003,0.021,0.015,0.001,0.007,0.002,3.965,0,0,0,81,61
592,17.075,17.064,0.011,13.016,0.001,0.000,0.000,0.000,0.000,0.000,0.041,0.021,0.003,0.018,0.011,0.001,0.005,0.002,3.946,0,0,0,81,61
593,16.623,16.613,0.010,12.231,0.001,0.000,0.000,0.000,0.000,0.000,0.044,0.022,0.004,0.018,0.012,0.015,0.006,0.002,4.259,0,0,0,81,61
594,16.600,16.591,0.009,12.498,0.001,0.000,0.000,0.000,0.000,0.000,0.036,0.021,0.002,0.021,0.010,0.001,0.006,0.003,3.991,0,0,0,81,61
595,16.674,16.663,0.011,12.482,0.001,0.001,0.000,0.000,0.000,0.000,0.034,0.017,0.002,0.017,0.010,0.001,0.005,0.004,4.092,0,0,0,81,61
596,16.731,16.722,0.009,12.045,0.001,0.001,0.000,0.000,0.000,0.000,0.036,0.017,0.003,0.017,0.010,0.001,0.004,0.002,4.587,0,0,0,81,61
597,16.817,16.807,0.010,12.779,0.001,0.000,0.000,0.000,0.000,0.000,0.039,0.017,0.003,0.018,0.011,0.001,0.006,0.002,3.931,0,0,0,81,61
598,16.881,16.870,0.011,12.712,0.001,0.000,0.000,0.000,0.000,0.000,0.036,0.020,0.004,0.017,0.014,0.001,0.006,0.002,4.056,0,0,0,81,61
599,16.318,16.304,0.015,11.806,0.001,0.001,0.000,0.000,0.000,0.000,0.043,0.017,0.003,0.018,0.015,0.039,0.005,0.002,4.354,0,0,0,81,61
600,16.863,16.852,0.012,12.603,0.001,0.000,0.000,0.000,0.000,0.000,0.039,0.017,0.003,0.018,0.011,0.001,0.006,0.002,4.151,0,0,0,81,61
601,16.673,16.663,0.009,12.193,0.001,0.000,0.000,0.000,0.000,0.000,0.036,0.020,0.003,0.017,0.010,0.001,0.006,0.002,4.376,0,0,0,81,61
602,16.690,16.678,0.012,12.087,0.001,0.001,0.000,0.000,0.000,0.000,0.034,0.017,0.003,0.017,0.010,0.001,0.004,0.004,4.501,0,0,0,81,61
603,18.576,18.554,0.022,2.971,0.001,0.001,0.000,0.000,0.000,0.000,0.046,11.248,0.004,0.032,0.021,0.001,0.009,0.005,4.215,0,0,0,81,61
604,13.806,13.783,0.023,9.098,0.001,0.001,0.000,0.000,0.000,0.000,0.044,0.021,0.004,0.021,0.559,0.001,0.009,0.004,4.020,0,0,0,81,62
605,17.114,17.097,0.017,12.844,0.001,0.000,0.000,0.000,0.000,0.000,0.042,0.017,0.004,0.022,0.013,0.001,0.007,0.003,4.144,0,0,0,81,62
606,16.465,16.454,0.010,12.221,0.001,0.000,0.000,0.000,0.000,0.000,0.048,0.023,0.003,0.017,0.013,0.020,0.006,0.004,4.099,0,0,0,81,62
607,16.929,16.918,0.012,12.726,0.001,0.001,0.000,0.000,0.000,0.000,0.043,0.021,0.003,0.018,0.010,0.001,0.005,0.002,4.088,0,0,0,81,62
608,16.723,16.713,0.009,12.509,0.001,0.000,0.000,0.000,0.000,0.000,0.036,0.020,0.003,0.017,0.010,0.002,0.005,0.002,4.109,0,0,0,81,62
609,16.358,16.349,0.009,12.234,0.001,0.000,0.000,0.000,0.000,0.000,0.038,0.017,0.003,0.019,0.013,0.001,0.004,0.002,4.019,0,0,0,81,62
610,16.741,16.732,0.010,12.525,0.001,0.001,0.000,0.000,0.000,0.000,0.039,0.018,0.004,0.017,0.010,0.001,0.005,0.002,4.110,0,0,0,81,62
611,16.223,16.212,0.011,12.023,0.001,0.000,0.000,0.000,0.000,0.000,0.043,0.020,0.003,0.018,0.010,0.001,0.005,0.002,4.088,0,0,0,81,62
612,16.330,16.318,0.012,12.229,0.001,0.000,0.000,0.000,0.000,0.000,0.025,0.011,0.002,0.018,0.015,0.016,0.005,0.002,3.993,0,0,0,81,62
613,16.439,16.422,0.016,12.194,0.001,0.001,0.000,0.000,0.000,0.000,0.043,0.017,0.005,0.025,0.013,0.001,0.006,0.003,4.114,0,0,0,81,62
614,16.173,16.164,0.009,12.078,0.001,0.000,0.000,0.000,0.000,0.000,0.040,0.020,0.003,0.018,0.010,0.001,0.006,0.002,3.986,0,0,0,81,62
615,17.002,16.992,0.010,12.770,0.001,0.001,0.000,0.000,0.000,0.000,0.043,0.019,0.003,0.018,0.010,0.001,0.005,0.002,4.120,0,0,0,81,62
616,16.738,16.725,0.013,12.457,0.001,0.000,0.000,0.000,0.000,0.000,0.037,0.021,0.004,0.021,0.013,0.001,0.007,0.002,4.160,0,0,0,81,62
617,15.575,15.561,0.014,11.230,0.001,0.001,0.000,0.000,0.000,0.000,0.048,0.019,0.005,0.023,0.012,0.001,0.006,0.003,4.214,0,0,0,81,62
618,17.040,17.027,0.013,12.768,0.001,0.000,0.000,0.000,0.000,0.000,0.037,0.018,0.003,0.024,0.015,0.001,0.005,0.004,4.152,0,0,0,81,62
619,16.027,16.019,0.009,12.333,0.001,0.000,0.000,0.000,0.000,0.000,0.034,0.016,0.002,0.017,0.010,0.016,0.004,0.002,3.584,0,0,0,81,62
620,16.756,16.746,0.010,13.080,0.001,0.000,0.000,0.000,0.000,0.000,0.034,0.016,0.002,0.017,0.010,0.001,0.005,0.002,3.578,0,0,0,81,62
621,17.350,17.334,0.016,13.622,0.001,0.001,0.000,0.000,0.000,0.000,0.042,0.017,0.004,0.026,0.012,0.001,0.006,0.002,3.600,0,0,0,81,62
622,15.953,15.931,0.022,11.786,0.001,0.001,0.000,0.000,0.000,0.000,0.045,0.018,0.005,0.036,0.018,0.002,0.010,0.003,4.006,0,0,0,81,62
623,16.171,16.156,0.015,12.351,0.001,0.001,0.000,0.000,0.000,0.000,0.037,0.017,0.003,0.021,0.014,0.001,0.008,0.003,3.700,0,0,0,81,62
624,17.013,16.998,0.015,12.216,0.002,0.001,0.000,0.000,0.000,0.000,0.068,0.024,0.007,0.019,0.011,0.001,0.007,0.002,4.642,0,0,0,81,62
625,16.493,16.475,0.018,12.641,0.001,0.001,0.000,0.000,0.000,0.000,0.046,0.018,0.006,0.027,0.013,0.002,0.007,0.003,3.712,0,0,0,81,62
626,16.529,16.517,0.011,12.778,0.001,0.000,0.000,0.000,0.000,0.000,0.040,0.017,0.003,0.019,0.011,0.016,0.005,0.002,3.626,0,0,0,81,62
627,17.178,17.166,0.012,2.493,0.001,0.001,0.000,0.000,0.000,0.000,0.038,9.530,0.003,0.017,0.010,0.001,0.006,0.002,5.065,0,0,0,81,62
