Performance Profiler Log
Started: 20260413_011907
---
Frame,Total_ms,Accounted_ms,Unaccounted_ms,Render_ms,ChunkUpdate_ms,CU_ManagerUpdate_ms,CU_Eviction_ms,CU_SyncLoad_ms,CU_SyncWorldgen_ms,CU_SyncMesh_ms,ChunkStream_ms,ChunkAdopt_ms,ChunkMesh_ms,Physics_ms,SettlementScan_ms,SettlementRuntime_ms,Entity_ms,Input_ms,DebugUI_ms,ChunksEvicted,ChunksSyncGen,ChunksSyncLoaded,DesiredCount,ResidentCount
307,16.109,9.417,6.693,1.560,0.002,0.001,0.000,0.000,0.000,0.000,0.045,5.171,2.377,0.029,0.051,0.002,0.002,0.004,0.173,0,0,0,81,81
308,17.117,12.799,4.318,12.624,0.001,0.001,0.000,0.000,0.000,0.000,0.041,0.019,0.004,0.023,0.029,0.002,0.002,0.003,0.051,0,0,0,81,81
309,16.697,10.288,6.409,3.405,0.001,0.001,0.000,0.000,0.000,0.000,0.036,6.718,0.003,0.029,0.039,0.002,0.002,0.003,0.048,0,0,0,81,81
310,17.482,11.612,5.871,8.867,0.002,0.001,0.000,0.000,0.000,0.000,0.052,0.037,2.519,0.017,0.022,0.001,0.001,0.003,0.090,0,0,0,81,81
311,16.287,10.086,6.201,2.846,0.002,0.001,0.000,0.000,0.000,0.000,0.039,4.223,2.860,0.024,0.029,0.001,0.002,0.003,0.056,0,0,0,81,81
312,15.744,11.362,4.382,11.145,0.002,0.001,0.000,0.000,0.000,0.000,0.036,0.016,0.006,0.035,0.042,0.002,0.003,0.003,0.071,0,0,0,81,81
313,16.680,12.640,4.040,12.473,0.001,0.001,0.000,0.000,0.000,0.000,0.039,0.018,0.004,0.022,0.030,0.001,0.001,0.003,0.047,0,0,0,81,81
314,16.470,11.080,5.390,10.856,0.002,0.001,0.000,0.000,0.000,0.000,0.047,0.024,0.007,0.030,0.039,0.002,0.002,0.003,0.067,0,0,0,81,81
315,16.763,11.293,5.470,11.068,0.002,0.001,0.000,0.000,0.000,0.000,0.048,0.024,0.007,0.028,0.038,0.002,0.002,0.004,0.069,0,0,0,81,81
316,16.457,10.695,5.763,10.459,0.002,0.002,0.000,0.000,0.000,0.000,0.057,0.024,0.007,0.029,0.038,0.002,0.002,0.004,0.070,0,0,0,81,81
317,16.549,10.867,5.682,10.637,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.024,0.006,0.030,0.038,0.002,0.002,0.004,0.073,0,0,0,81,81
318,16.877,11.372,5.506,11.139,0.002,0.001,0.000,0.000,0.000,0.000,0.050,0.025,0.006,0.029,0.037,0.002,0.002,0.003,0.076,0,0,0,81,81
319,17.196,11.554,5.642,11.323,0.002,0.001,0.000,0.000,0.000,0.000,0.050,0.024,0.007,0.029,0.038,0.002,0.002,0.003,0.072,0,0,0,81,81
320,16.095,11.744,4.351,11.565,0.002,0.001,0.000,0.000,0.000,0.000,0.035,0.016,0.006,0.029,0.029,0.002,0.003,0.003,0.054,0,0,0,81,81
321,16.133,10.699,5.434,10.469,0.002,0.002,0.000,0.000,0.000,0.000,0.049,0.025,0.006,0.029,0.038,0.002,0.002,0.004,0.072,0,0,0,81,81
322,16.554,11.114,5.441,10.927,0.001,0.001,0.000,0.000,0.000,0.000,0.036,0.018,0.004,0.028,0.038,0.002,0.002,0.004,0.052,0,0,0,81,81
323,16.789,11.284,5.505,11.050,0.002,0.002,0.000,0.000,0.000,0.000,0.051,0.025,0.006,0.029,0.038,0.002,0.002,0.004,0.074,0,0,0,81,81
324,16.610,12.534,4.076,12.359,0.002,0.001,0.000,0.000,0.000,0.000,0.035,0.017,0.005,0.022,0.028,0.002,0.002,0.003,0.059,0,0,0,81,81
325,16.010,10.343,5.666,10.112,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.024,0.006,0.031,0.041,0.002,0.003,0.003,0.070,0,0,0,81,81
326,16.520,11.067,5.452,10.817,0.002,0.001,0.000,0.000,0.000,0.000,0.051,0.037,0.006,0.029,0.039,0.002,0.003,0.003,0.077,0,0,0,81,81
327,16.227,10.783,5.444,10.560,0.002,0.001,0.000,0.000,0.000,0.000,0.048,0.025,0.006,0.028,0.039,0.002,0.002,0.003,0.068,0,0,0,81,81
328,17.095,11.587,5.508,11.364,0.002,0.001,0.000,0.000,0.000,0.000,0.048,0.024,0.006,0.028,0.039,0.002,0.002,0.004,0.068,0,0,0,81,81
329,16.387,10.519,5.868,10.246,0.002,0.001,0.000,0.000,0.000,0.000,0.052,0.025,0.007,0.043,0.052,0.002,0.003,0.004,0.082,0,0,0,81,81
330,17.019,11.620,5.399,11.384,0.002,0.001,0.000,0.000,0.000,0.000,0.050,0.025,0.005,0.028,0.049,0.002,0.002,0.004,0.069,0,0,0,81,81
331,16.095,11.179,4.916,10.993,0.001,0.001,0.000,0.000,0.000,0.000,0.038,0.018,0.004,0.027,0.039,0.001,0.003,0.004,0.049,0,0,0,81,81
332,17.387,10.049,7.338,5.124,0.001,0.001,0.000,0.000,0.000,0.000,0.036,1.472,3.279,0.032,0.051,0.002,0.003,0.004,0.047,0,0,0,81,81
333,15.735,11.220,4.516,11.047,0.001,0.001,0.000,0.000,0.000,0.000,0.044,0.018,0.004,0.022,0.029,0.001,0.002,0.003,0.047,0,0,0,81,81
334,15.689,10.254,5.435,10.014,0.002,0.001,0.000,0.000,0.000,0.000,0.050,0.024,0.006,0.032,0.042,0.002,0.002,0.004,0.075,0,0,0,81,81
335,16.879,11.438,5.441,11.200,0.002,0.002,0.000,0.000,0.000,0.000,0.051,0.025,0.007,0.030,0.040,0.002,0.002,0.003,0.073,0,0,0,81,81
336,17.471,9.619,7.852,5.717,0.001,0.001,0.000,0.000,0.000,0.000,0.040,1.667,2.064,0.030,0.038,0.002,0.003,0.004,0.053,0,0,0,81,81
337,16.190,10.637,5.552,10.379,0.003,0.002,0.000,0.000,0.000,0.000,0.057,0.025,0.007,0.034,0.040,0.002,0.004,0.004,0.081,0,0,0,81,81
338,18.015,11.998,6.016,11.726,0.002,0.002,0.000,0.000,0.000,0.000,0.054,0.026,0.008,0.035,0.040,0.002,0.003,0.004,0.097,0,0,0,81,81
339,19.366,10.990,8.377,2.698,0.002,0.001,0.000,0.000,0.000,0.000,0.043,3.010,5.083,0.034,0.044,0.002,0.004,0.004,0.065,0,0,0,81,81
340,12.803,6.185,6.617,1.686,0.001,0.001,0.000,0.000,0.000,0.000,0.041,1.990,2.342,0.027,0.034,0.002,0.002,0.003,0.057,0,0,0,81,81
341,14.758,8.299,6.459,8.080,0.001,0.001,0.000,0.000,0.000,0.000,0.039,0.017,0.004,0.036,0.050,0.002,0.004,0.004,0.062,0,0,0,81,81
342,19.393,13.947,5.446,13.709,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.025,0.007,0.031,0.039,0.002,0.003,0.003,0.076,0,0,0,81,81
343,18.324,5.691,12.634,1.008,0.002,0.001,0.000,0.000,0.000,0.000,0.130,4.290,0.007,0.150,0.042,0.002,0.004,0.004,0.052,0,0,0,81,81
344,15.244,10.661,4.583,1.313,0.001,0.001,0.000,0.000,0.000,0.000,0.037,4.732,4.475,0.022,0.028,0.001,0.001,0.003,0.046,0,0,0,81,81
345,18.831,9.567,9.264,2.224,0.002,0.001,0.000,0.000,0.000,0.000,0.184,0.038,6.961,0.031,0.033,0.002,0.003,0.003,0.085,0,0,0,81,81
346,10.948,5.032,5.916,4.825,0.002,0.001,0.000,0.000,0.000,0.000,0.036,0.023,0.006,0.031,0.029,0.002,0.002,0.004,0.072,0,0,0,81,81
347,16.836,12.541,4.295,12.362,0.002,0.002,0.000,0.000,0.000,0.000,0.036,0.016,0.006,0.024,0.027,0.002,0.002,0.003,0.062,0,0,0,81,81
348,16.718,11.258,5.460,11.030,0.002,0.001,0.000,0.000,0.000,0.000,0.051,0.024,0.006,0.030,0.038,0.002,0.003,0.003,0.069,0,0,0,81,81
349,17.030,11.437,5.594,11.190,0.002,0.002,0.000,0.000,0.000,0.000,0.050,0.024,0.006,0.029,0.038,0.002,0.003,0.004,0.088,0,0,0,81,81
350,16.277,12.055,4.222,11.853,0.002,0.001,0.000,0.000,0.000,0.000,0.040,0.018,0.005,0.046,0.030,0.001,0.004,0.003,0.051,0,0,0,81,81
351,16.617,11.140,5.478,10.703,0.001,0.001,0.000,0.000,0.000,0.000,0.040,0.021,0.003,0.029,0.039,0.002,0.002,0.003,0.297,0,0,0,81,81
352,18.244,12.672,5.572,12.432,0.002,0.002,0.000,0.000,0.000,0.000,0.048,0.024,0.006,0.031,0.040,0.002,0.002,0.004,0.080,0,0,0,81,81
353,15.861,9.364,6.497,3.644,0.002,0.001,0.000,0.000,0.000,0.000,0.036,3.689,1.856,0.034,0.039,0.002,0.003,0.004,0.056,0,0,0,81,81
354,20.768,10.164,10.604,1.156,0.002,0.001,0.000,0.000,0.000,0.000,0.041,3.918,4.715,0.036,0.226,0.001,0.003,0.004,0.062,0,0,0,81,81
355,20.519,11.376,9.143,2.005,0.002,0.001,0.000,0.000,0.000,0.000,0.209,4.596,4.435,0.024,0.021,0.001,0.002,0.003,0.077,0,0,0,81,81
356,10.119,4.604,5.515,1.204,0.002,0.002,0.000,0.000,0.000,0.000,0.052,3.172,0.007,0.035,0.028,0.002,0.004,0.003,0.095,0,0,0,81,81
357,13.793,8.913,4.881,5.025,0.002,0.001,0.000,0.000,0.000,0.000,0.036,3.530,0.006,0.024,0.218,0.003,0.003,0.003,0.061,0,0,0,81,81
358,16.959,11.427,5.532,11.231,0.002,0.001,0.000,0.000,0.000,0.000,0.041,0.018,0.005,0.031,0.028,0.002,0.002,0.004,0.062,0,0,0,81,81
359,16.683,11.141,5.542,10.917,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.025,0.007,0.031,0.028,0.002,0.002,0.003,0.075,0,0,0,81,81
360,16.886,11.951,4.935,11.777,0.001,0.001,0.000,0.000,0.000,0.000,0.037,0.018,0.003,0.028,0.027,0.002,0.002,0.004,0.051,0,0,0,81,81
361,17.585,12.557,5.028,8.518,0.001,0.001,0.000,0.000,0.000,0.000,0.035,1.611,2.270,0.031,0.033,0.002,0.003,0.004,0.048,0,0,0,81,81
362,15.329,10.304,5.026,6.647,0.002,0.001,0.000,0.000,0.000,0.000,0.038,1.674,1.736,0.044,0.094,0.002,0.004,0.004,0.059,0,0,0,81,81
363,17.012,12.933,4.079,12.764,0.001,0.001,0.000,0.000,0.000,0.000,0.040,0.018,0.005,0.024,0.022,0.001,0.002,0.003,0.051,0,0,0,81,81
364,16.509,10.342,6.167,10.172,0.001,0.001,0.000,0.000,0.000,0.000,0.035,0.018,0.003,0.031,0.028,0.002,0.003,0.003,0.047,0,0,0,81,81
365,24.843,15.578,9.265,1.887,0.002,0.001,0.000,0.000,0.000,0.000,0.038,6.273,7.171,0.024,0.022,0.002,0.002,0.003,0.153,0,0,0,81,81
366,24.971,13.565,11.406,2.313,0.001,0.001,0.000,0.000,0.000,0.000,0.039,5.395,5.710,0.025,0.015,0.001,0.003,0.003,0.059,0,0,0,81,81
367,15.717,10.900,4.817,2.857,0.001,0.001,0.000,0.000,0.000,0.000,0.039,5.925,1.971,0.026,0.022,0.001,0.002,0.003,0.051,0,0,0,81,81
368,17.863,11.304,6.559,1.895,0.001,0.001,0.000,0.000,0.000,0.000,0.039,6.731,2.418,0.024,0.018,0.117,0.002,0.003,0.053,0,0,0,81,81
369,12.907,8.749,4.158,2.100,0.001,0.001,0.000,0.000,0.000,0.000,0.038,6.511,0.003,0.026,0.014,0.001,0.003,0.003,0.047,0,0,0,81,81
370,4.990,1.042,3.948,0.894,0.001,0.001,0.000,0.000,0.000,0.000,0.034,0.018,0.003,0.031,0.011,0.001,0.003,0.003,0.043,0,0,0,81,81
371,14.242,10.197,4.045,10.081,0.001,0.000,0.000,0.000,0.000,0.000,0.028,0.018,0.002,0.017,0.010,0.000,0.001,0.002,0.037,0,0,0,81,81
372,16.483,10.989,5.494,10.773,0.002,0.001,0.000,0.000,0.000,0.000,0.048,0.025,0.006,0.029,0.018,0.002,0.002,0.003,0.079,0,0,0,81,81
373,16.343,11.726,4.616,4.383,0.001,0.001,0.000,0.000,0.000,0.000,0.037,4.695,2.516,0.023,0.013,0.001,0.001,0.003,0.052,0,0,0,81,81
374,17.163,11.683,5.479,11.458,0.002,0.001,0.000,0.000,0.000,0.000,0.050,0.025,0.006,0.030,0.018,0.002,0.002,0.004,0.086,0,0,0,81,81
375,16.691,10.525,6.165,10.300,0.002,0.001,0.000,0.000,0.000,0.000,0.050,0.025,0.007,0.032,0.018,0.002,0.003,0.004,0.084,0,0,0,81,81
376,16.377,10.851,5.527,10.638,0.002,0.002,0.000,0.000,0.000,0.000,0.050,0.024,0.006,0.030,0.018,0.002,0.002,0.004,0.073,0,0,0,81,81
377,16.720,10.357,6.364,2.252,0.002,0.001,0.000,0.000,0.000,0.000,0.042,4.878,2.973,0.030,0.019,0.002,0.003,0.004,0.152,0,0,0,81,81
378,18.420,12.678,5.742,2.392,0.001,0.001,0.000,0.000,0.000,0.000,0.038,7.592,2.560,0.024,0.015,0.001,0.002,0.003,0.049,0,0,0,81,81
379,15.706,8.640,7.066,1.478,0.001,0.001,0.000,0.000,0.000,0.000,0.125,4.447,2.379,0.129,0.020,0.001,0.002,0.004,0.053,0,0,0,81,81
380,15.990,10.201,5.789,9.981,0.002,0.002,0.000,0.000,0.000,0.000,0.050,0.024,0.007,0.030,0.017,0.002,0.002,0.004,0.081,0,0,0,81,81
381,16.265,10.821,5.444,10.592,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.024,0.006,0.030,0.030,0.002,0.002,0.004,0.078,0,0,0,81,81
382,16.075,10.589,5.486,10.379,0.002,0.002,0.000,0.000,0.000,0.000,0.049,0.024,0.006,0.030,0.018,0.002,0.003,0.004,0.072,0,0,0,81,81
383,16.721,11.278,5.443,11.068,0.002,0.001,0.000,0.000,0.000,0.000,0.048,0.025,0.006,0.030,0.017,0.002,0.002,0.004,0.074,0,0,0,81,81
384,16.847,11.292,5.555,11.076,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.025,0.007,0.030,0.018,0.002,0.003,0.004,0.076,0,0,0,81,81
385,16.357,10.963,5.394,10.793,0.002,0.001,0.000,0.000,0.000,0.000,0.035,0.016,0.006,0.028,0.017,0.002,0.002,0.004,0.058,0,0,0,81,81
386,16.925,11.447,5.478,11.241,0.002,0.001,0.000,0.000,0.000,0.000,0.048,0.024,0.007,0.029,0.018,0.002,0.002,0.003,0.069,0,0,0,81,81
387,16.716,11.270,5.446,11.066,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.025,0.006,0.029,0.017,0.002,0.002,0.004,0.066,0,0,0,81,81
388,16.738,12.349,4.390,12.144,0.002,0.001,0.000,0.000,0.000,0.000,0.044,0.019,0.006,0.024,0.014,0.002,0.002,0.003,0.087,0,0,0,81,81
389,16.927,12.449,4.477,3.540,0.002,0.001,0.000,0.000,0.000,0.000,0.037,6.839,1.925,0.025,0.013,0.002,0.002,0.003,0.061,0,0,0,81,81
390,15.579,10.525,5.055,10.336,0.002,0.001,0.000,0.000,0.000,0.000,0.037,0.017,0.006,0.034,0.021,0.002,0.003,0.004,0.062,0,0,0,81,81
391,16.930,12.521,4.409,12.350,0.002,0.002,0.000,0.000,0.000,0.000,0.036,0.016,0.006,0.025,0.015,0.002,0.002,0.003,0.063,0,0,0,81,81
392,16.437,11.687,4.750,7.113,0.002,0.002,0.000,0.000,0.000,0.000,0.037,1.957,2.454,0.028,0.014,0.001,0.002,0.002,0.074,0,0,0,81,81
393,16.751,10.649,6.102,10.392,0.002,0.002,0.000,0.000,0.000,0.000,0.056,0.027,0.007,0.043,0.018,0.002,0.002,0.004,0.094,0,0,0,81,81
394,15.448,11.266,4.182,7.006,0.002,0.002,0.000,0.000,0.000,0.000,0.037,1.869,2.218,0.029,0.032,0.001,0.003,0.003,0.066,0,0,0,81,81
395,16.543,11.006,5.537,10.793,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.025,0.006,0.030,0.017,0.002,0.002,0.004,0.075,0,0,0,81,81
396,16.941,11.533,5.408,11.318,0.002,0.001,0.000,0.000,0.000,0.000,0.050,0.025,0.007,0.030,0.018,0.002,0.002,0.004,0.075,0,0,0,81,81
397,16.130,10.624,5.505,10.419,0.002,0.001,0.000,0.000,0.000,0.000,0.050,0.024,0.006,0.029,0.017,0.002,0.002,0.004,0.068,0,0,0,81,81
398,21.687,14.128,7.559,1.651,0.002,0.001,0.000,0.000,0.000,0.000,0.042,5.972,6.120,0.030,0.020,0.002,0.003,0.003,0.282,0,0,0,81,81
399,11.077,6.483,4.594,6.293,0.001,0.001,0.000,0.000,0.000,0.000,0.038,0.017,0.004,0.035,0.029,0.002,0.003,0.004,0.054,0,0,0,81,81
400,16.559,9.006,7.553,4.575,0.002,0.001,0.000,0.000,0.000,0.000,0.036,1.699,2.571,0.029,0.017,0.002,0.002,0.003,0.068,0,0,0,81,81
401,19.502,12.236,7.266,1.959,0.002,0.001,0.000,0.000,0.000,0.000,0.042,5.285,4.816,0.034,0.031,0.002,0.003,0.004,0.059,0,0,0,81,81
402,14.165,6.222,7.943,5.945,0.001,0.001,0.000,0.000,0.000,0.000,0.039,0.017,0.004,0.122,0.029,0.002,0.004,0.003,0.056,0,0,0,81,81
403,15.846,10.274,5.572,10.057,0.002,0.002,0.000,0.000,0.000,0.000,0.050,0.025,0.006,0.030,0.018,0.002,0.002,0.003,0.076,0,0,0,81,81
404,16.014,10.738,5.277,10.548,0.002,0.001,0.000,0.000,0.000,0.000,0.035,0.017,0.006,0.035,0.021,0.002,0.003,0.004,0.065,0,0,0,81,81
405,16.564,11.108,5.456,10.898,0.002,0.002,0.000,0.000,0.000,0.000,0.049,0.024,0.007,0.029,0.018,0.002,0.002,0.003,0.073,0,0,0,81,81
406,16.296,10.919,5.377,10.711,0.002,0.001,0.000,0.000,0.000,0.000,0.047,0.025,0.007,0.029,0.018,0.002,0.002,0.004,0.071,0,0,0,81,81
407,16.709,10.760,5.950,10.537,0.002,0.001,0.000,0.000,0.000,0.000,0.050,0.025,0.007,0.029,0.018,0.002,0.002,0.004,0.082,0,0,0,81,81
408,16.158,10.454,5.704,10.241,0.002,0.002,0.000,0.000,0.000,0.000,0.049,0.025,0.006,0.029,0.017,0.002,0.002,0.004,0.078,0,0,0,81,81
409,16.625,11.209,5.416,11.007,0.002,0.002,0.000,0.000,0.000,0.000,0.048,0.025,0.007,0.027,0.017,0.002,0.002,0.004,0.068,0,0,0,81,81
410,17.071,11.650,5.421,11.441,0.002,0.002,0.000,0.000,0.000,0.000,0.050,0.025,0.007,0.027,0.017,0.002,0.002,0.004,0.073,0,0,0,81,81
411,16.935,10.214,6.721,2.957,0.002,0.001,0.000,0.000,0.000,0.000,0.050,4.372,2.480,0.029,0.018,0.002,0.002,0.004,0.297,0,0,0,81,81
412,16.069,9.451,6.618,1.214,0.001,0.001,0.000,0.000,0.000,0.000,0.039,5.394,2.582,0.029,0.126,0.002,0.004,0.003,0.057,0,0,0,81,81
413,16.892,11.399,5.493,11.187,0.002,0.001,0.000,0.000,0.000,0.000,0.051,0.025,0.006,0.029,0.018,0.002,0.003,0.004,0.071,0,0,0,81,81
414,16.319,10.768,5.551,10.530,0.002,0.001,0.000,0.000,0.000,0.000,0.050,0.025,0.007,0.035,0.018,0.002,0.004,0.004,0.091,0,0,0,81,81
415,16.387,12.392,3.995,12.233,0.002,0.002,0.000,0.000,0.000,0.000,0.036,0.016,0.006,0.023,0.014,0.002,0.002,0.003,0.054,0,0,0,81,81
416,16.449,10.929,5.519,10.719,0.002,0.001,0.000,0.000,0.000,0.000,0.050,0.024,0.007,0.030,0.018,0.002,0.003,0.004,0.071,0,0,0,81,81
417,15.296,9.784,5.512,9.575,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.025,0.007,0.029,0.018,0.002,0.002,0.004,0.071,0,0,0,81,81
418,16.601,10.717,5.884,10.502,0.002,0.002,0.000,0.000,0.000,0.000,0.048,0.025,0.007,0.029,0.018,0.002,0.002,0.004,0.077,0,0,0,81,81
419,17.396,11.993,5.404,11.783,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.024,0.007,0.031,0.018,0.002,0.002,0.004,0.071,0,0,0,81,81
420,18.642,10.358,8.284,1.224,0.002,0.001,0.000,0.000,0.000,0.000,0.048,3.839,4.950,0.028,0.015,0.002,0.002,0.003,0.245,0,0,0,81,81
421,13.967,9.241,4.727,9.057,0.002,0.001,0.000,0.000,0.000,0.000,0.037,0.017,0.006,0.023,0.015,0.002,0.002,0.003,0.077,0,0,0,81,81
422,17.388,11.921,5.467,11.704,0.002,0.002,0.000,0.000,0.000,0.000,0.051,0.025,0.007,0.030,0.018,0.002,0.002,0.004,0.075,0,0,0,81,81
423,20.358,10.470,9.888,0.847,0.001,0.001,0.000,0.000,0.000,0.000,0.042,5.123,4.342,0.030,0.016,0.001,0.003,0.003,0.061,0,0,0,81,81
424,12.073,7.976,4.097,7.821,0.001,0.001,0.000,0.000,0.000,0.000,0.039,0.018,0.003,0.023,0.013,0.001,0.002,0.003,0.050,0,0,0,81,81
425,18.035,10.669,7.366,1.353,0.001,0.001,0.000,0.000,0.000,0.000,0.040,4.072,5.003,0.024,0.119,0.001,0.001,0.002,0.052,0,0,0,81,81
426,15.448,8.342,7.106,8.142,0.002,0.001,0.000,0.000,0.000,0.000,0.039,0.018,0.004,0.035,0.035,0.002,0.006,0.003,0.057,0,0,0,81,81
427,15.839,8.582,7.257,4.796,0.002,0.001,0.000,0.000,0.000,0.000,0.037,1.514,2.119,0.022,0.013,0.001,0.003,0.003,0.072,0,0,0,81,81
428,16.962,11.401,5.561,11.181,0.002,0.002,0.000,0.000,0.000,0.000,0.049,0.025,0.007,0.031,0.018,0.002,0.003,0.004,0.079,0,0,0,81,81
429,16.609,11.144,5.465,10.908,0.008,0.008,0.000,0.000,0.000,0.000,0.050,0.025,0.007,0.032,0.018,0.002,0.003,0.004,0.079,0,0,0,81,81
430,16.319,9.274,7.045,5.096,0.001,0.001,0.000,0.000,0.000,0.000,0.038,1.520,2.518,0.024,0.014,0.002,0.002,0.003,0.055,0,0,0,81,81
431,16.719,11.305,5.415,11.091,0.002,0.002,0.000,0.000,0.000,0.000,0.053,0.025,0.007,0.029,0.018,0.002,0.002,0.004,0.071,0,0,0,81,81
432,16.049,10.627,5.423,2.337,0.002,0.002,0.000,0.000,0.000,0.000,0.051,5.500,2.610,0.029,0.018,0.002,0.003,0.004,0.071,0,0,0,81,81
433,18.222,12.711,5.511,12.502,0.002,0.001,0.000,0.000,0.000,0.000,0.050,0.024,0.006,0.029,0.018,0.002,0.002,0.004,0.070,0,0,0,81,81
434,21.400,14.017,7.383,0.818,0.001,0.001,0.000,0.000,0.000,0.000,0.038,5.680,7.360,0.036,0.018,0.002,0.004,0.003,0.057,0,0,0,81,81
435,10.163,6.361,3.802,2.294,0.001,0.001,0.000,0.000,0.000,0.000,0.039,3.925,0.003,0.025,0.015,0.002,0.002,0.003,0.052,0,0,0,81,81
436,16.555,11.088,5.467,10.880,0.002,0.002,0.000,0.000,0.000,0.000,0.049,0.025,0.006,0.029,0.018,0.002,0.002,0.003,0.071,0,0,0,81,81
437,18.089,13.682,4.407,13.469,0.002,0.001,0.000,0.000,0.000,0.000,0.053,0.024,0.007,0.024,0.017,0.002,0.003,0.003,0.078,0,0,0,81,81
438,22.687,15.294,7.393,1.128,0.001,0.001,0.000,0.000,0.000,0.000,0.039,9.302,4.718,0.027,0.016,0.001,0.003,0.003,0.054,0,0,0,81,81
439,7.362,1.825,5.537,1.535,0.006,0.004,0.000,0.000,0.000,0.000,0.070,0.026,0.013,0.030,0.017,0.002,0.002,0.004,0.116,0,0,0,81,81
440,16.672,9.977,6.695,3.072,0.002,0.001,0.000,0.000,0.000,0.000,0.038,4.008,2.747,0.027,0.016,0.001,0.003,0.003,0.058,0,0,0,81,81
441,17.775,11.977,5.798,11.744,0.002,0.001,0.000,0.000,0.000,0.000,0.052,0.025,0.007,0.029,0.018,0.002,0.003,0.004,0.091,0,0,0,81,81
442,24.317,16.799,7.518,1.249,0.002,0.001,0.000,0.000,0.000,0.000,0.039,12.689,2.696,0.034,0.017,0.002,0.003,0.004,0.063,0,0,0,81,81
443,7.962,1.994,5.968,1.633,0.003,0.002,0.000,0.000,0.000,0.000,0.075,0.029,0.014,0.030,0.017,0.002,0.002,0.004,0.184,0,0,0,81,81
444,18.025,12.660,5.364,12.429,0.002,0.002,0.000,0.000,0.000,0.000,0.066,0.025,0.007,0.028,0.017,0.001,0.003,0.003,0.076,0,0,0,81,81
445,17.802,12.379,5.422,0.856,0.001,0.001,0.000,0.000,0.000,0.000,0.040,6.353,4.901,0.137,0.022,0.002,0.002,0.004,0.060,0,0,0,81,81
446,13.946,9.738,4.208,1.414,0.001,0.001,0.000,0.000,0.000,0.000,0.039,8.185,0.005,0.024,0.014,0.001,0.002,0.003,0.049,0,0,0,81,81
447,16.602,10.613,5.989,10.388,0.002,0.001,0.000,0.000,0.000,0.000,0.051,0.025,0.007,0.033,0.018,0.002,0.002,0.003,0.081,0,0,0,81,81
448,17.937,11.978,5.959,11.760,0.002,0.001,0.000,0.000,0.000,0.000,0.050,0.025,0.007,0.030,0.018,0.002,0.002,0.004,0.078,0,0,0,81,81
449,35.404,27.197,8.207,1.415,0.002,0.001,0.000,0.000,0.000,0.000,0.038,15.700,9.917,0.035,0.018,0.002,0.004,0.004,0.062,0,0,0,81,81
450,15.727,11.326,4.401,1.500,0.002,0.001,0.000,0.000,0.000,0.000,0.040,6.938,2.736,0.028,0.014,0.001,0.004,0.003,0.060,0,0,0,81,81
451,4.912,0.810,4.103,0.656,0.001,0.001,0.000,0.000,0.000,0.000,0.038,0.018,0.003,0.028,0.014,0.001,0.004,0.003,0.044,0,0,0,81,81
452,9.560,5.300,4.260,5.183,0.001,0.000,0.000,0.000,0.000,0.000,0.029,0.017,0.002,0.016,0.009,0.001,0.001,0.002,0.038,0,0,0,81,81
453,16.129,10.677,5.452,10.451,0.002,0.001,0.000,0.000,0.000,0.000,0.051,0.025,0.007,0.031,0.014,0.002,0.002,0.004,0.086,0,0,0,81,81
454,16.607,10.800,5.807,10.654,0.001,0.001,0.000,0.000,0.000,0.000,0.033,0.018,0.003,0.024,0.014,0.002,0.002,0.003,0.047,0,0,0,81,81
455,19.633,12.873,6.760,1.663,0.001,0.001,0.000,0.000,0.000,0.000,0.114,8.063,2.933,0.030,0.018,0.002,0.002,0.003,0.043,0,0,0,81,81
456,13.466,7.433,6.033,2.179,0.002,0.001,0.000,0.000,0.000,0.000,0.040,1.669,3.310,0.029,0.130,0.002,0.004,0.003,0.066,0,0,0,81,81
457,16.867,12.774,4.093,12.615,0.001,0.001,0.000,0.000,0.000,0.000,0.040,0.018,0.004,0.023,0.014,0.001,0.002,0.003,0.052,0,0,0,81,81
458,16.507,10.423,6.084,10.285,0.000,0.000,0.000,0.000,0.000,0.000,0.027,0.017,0.002,0.029,0.018,0.002,0.003,0.004,0.037,0,0,0,81,81
459,17.288,11.642,5.646,11.414,0.002,0.001,0.000,0.000,0.000,0.000,0.049,0.025,0.006,0.030,0.018,0.002,0.002,0.004,0.089,0,0,0,81,81
460,27.552,20.596,6.956,1.199,0.002,0.001,0.000,0.000,0.000,0.000,0.125,13.248,5.913,0.028,0.015,0.002,0.003,0.003,0.059,0,0,0,81,81
461,6.898,1.237,5.661,1.014,0.002,0.002,0.000,0.000,0.000,0.000,0.050,0.025,0.008,0.030,0.018,0.002,0.003,0.003,0.082,0,0,0,81,81
462,14.820,10.670,4.150,10.500,0.002,0.001,0.000,0.000,0.000,0.000,0.035,0.016,0.004,0.024,0.014,0.002,0.002,0.003,0.069,0,0,0,81,81
